name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
pune,2022-07-23,26.3,22.1,23.4,26.3,22.1,23.4,21.5,89.5,0.5,100,4.17,rain,0,0,43.6,20.2,259.3,1006.8,96.3,16.5,109.8,9.8,5,10,2022-07-23T06:09:12,2022-07-23T19:12:53,0.82,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-07-24,25.8,21.8,22.9,25.8,21.8,22.9,21.5,92.1,2.7,100,8.33,rain,0,0,39.6,16.6,253.2,1006.3,99.1,2.6,50.2,4.4,2,10,2022-07-24T06:09:33,2022-07-24T19:12:35,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-07-25,28,21.7,23.7,30.5,21.7,23.8,21.5,87.8,0.9,100,4.17,rain,0,0,38.2,16.9,248.3,1007.8,94.8,10.2,121.2,10.6,4,10,2022-07-25T06:09:53,2022-07-25T19:12:16,0.88,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-07-26,26.2,22.2,23.6,26.2,22.2,23.6,21.4,87.7,3.1,100,4.17,rain,0,0,32.4,14.4,254.8,1009.6,97.4,16.2,106.5,9.2,4,10,2022-07-26T06:10:14,2022-07-26T19:11:56,0.92,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-07-27,30.1,21.5,23.9,33,21.5,24.3,21.7,88.6,50.8,100,16.67,rain,0,0,25.6,9.4,266.7,1009.2,98.5,17.2,132.8,11.5,5,10,2022-07-27T06:10:34,2022-07-27T19:11:35,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-07-28,30.8,22,25.3,34.9,22,26.4,22.3,84.4,1,100,4.17,rain,0,0,20.5,7.9,288.7,1009.7,92.1,18.2,185.8,16.1,7,30,2022-07-28T06:10:54,2022-07-28T19:11:13,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-07-29,30,22.8,25.3,34.7,22.8,26,23,87.4,8,100,4.17,rain,0,0,24.5,7.9,299,1009.6,87.3,16.4,180,15.4,6,30,2022-07-29T06:11:14,2022-07-29T19:10:50,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-07-30,31.1,22.8,25.4,34.6,22.8,26.1,22.2,83.3,3,100,16.67,rain,0,0,28.8,11.9,286.1,1008.7,93.1,17.2,164.4,14,7,30,2022-07-30T06:11:33,2022-07-30T19:10:26,0.05,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-07-31,31.6,22.4,25.3,35.5,22.4,26.1,21.9,82.4,1.7,100,25,rain,0,0,34.9,15.1,278.1,1007,84.8,18.2,201.8,17.5,6,10,2022-07-31T06:11:53,2022-07-31T19:10:00,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-01,30,22.2,25.2,32.8,22.2,26.2,21.7,81.6,1,100,25,rain,0,0,33.8,14.8,275.4,1007.2,81.5,16.8,195.4,16.7,6,10,2022-08-01T06:12:12,2022-08-01T19:09:34,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-02,30.1,22.8,25.2,33,22.8,26.1,21.8,82.3,0.4,100,12.5,rain,0,0,31.7,13.7,278.8,1006.2,87.5,18.4,202.9,17.6,7,10,2022-08-02T06:12:31,2022-08-02T19:09:07,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-03,30.8,22.5,25.3,34.2,22.5,26.1,22.3,84.2,0.8,100,4.17,rain,0,0,26.3,9.4,275.5,1005.3,92.8,18.4,171.1,14.7,7,30,2022-08-03T06:12:50,2022-08-03T19:08:39,0.19,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-04,30.8,22.1,25,35.1,22.1,25.8,22.6,87.5,11.2,100,12.5,rain,0,0,25.9,9,272.4,1004.3,97.3,15.3,137.9,11.9,6,30,2022-08-04T06:13:08,2022-08-04T19:08:10,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-05,28.8,22.3,23.8,31.7,22.3,24,22.6,93.4,15,100,4.17,rain,0,0,26.6,13.3,238.4,1003.1,98.6,13,41,3.6,2,30,2022-08-05T06:13:26,2022-08-05T19:07:40,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-06,28.1,21.9,24,30.9,21.9,24.1,21.9,88.4,0.6,100,4.17,rain,0,0,40,17.3,239.2,1002.2,92.5,10,138.4,11.9,6,10,2022-08-06T06:13:44,2022-08-06T19:07:09,0.3,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-07,28,22.4,23.6,30.9,22.4,23.8,22.2,91.8,36,100,12.5,rain,0,0,36,15.8,243.8,1001.6,93.8,7.5,114.7,10,6,10,2022-08-07T06:14:02,2022-08-07T19:06:37,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-08,25.8,21.7,23,25.8,21.7,23,22.2,95.4,9,100,12.5,rain,0,0,47.5,19.4,249.4,1000.8,99.2,2.9,62.6,5.5,3,10,2022-08-08T06:14:19,2022-08-08T19:06:05,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-09,24.3,21.7,22.5,24.3,21.7,22.5,21.6,94.6,23,100,16.67,rain,0,0,63.4,27.7,239.2,999.9,99.6,4.7,85.2,7.3,3,10,2022-08-09T06:14:36,2022-08-09T19:05:31,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-10,26,21.5,22.9,26,21.5,22.9,21.6,92.1,5,100,8.33,rain,0,0,73.1,27,239.5,999.5,99.3,4.4,125.7,10.9,6,10,2022-08-10T06:14:53,2022-08-10T19:04:56,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-11,25.8,22.1,23.2,25.8,22.1,23.2,21.7,91.5,16,100,12.5,rain,0,0,71.6,31.7,242,1000.6,97.1,8.8,90.4,7.8,4,10,2022-08-11T06:15:10,2022-08-11T19:04:21,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-12,26,22.1,23.2,26,22.1,23.2,21.5,90.4,1,100,4.17,rain,0,0,70.2,29.9,242.3,1003.8,84.1,8.6,167.4,14.4,7,10,2022-08-12T06:15:26,2022-08-12T19:03:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-13,27.3,21.4,23.2,29.8,21.4,23.3,21.6,91.4,4.4,100,8.33,rain,0,0,57.2,24.5,249.6,1005.6,94,6.2,134.9,11.8,5,10,2022-08-13T06:15:42,2022-08-13T19:03:08,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-14,25.6,22,23.3,25.6,22,23.3,21.6,90.2,0.3,100,4.17,rain,0,0,53.3,23.4,253.7,1007.2,96,5.9,156.8,13.4,6,10,2022-08-14T06:15:58,2022-08-14T19:02:30,0.57,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-15,25.6,21.8,22.8,25.6,21.8,22.8,21.6,93.2,5,100,8.33,rain,0,0,49,19.1,253.7,1007.3,98.8,4.5,77,6.6,4,10,2022-08-15T06:16:13,2022-08-15T19:01:52,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-16,25.8,18.2,22.5,25.8,18.2,22.5,21.1,91.9,4.2,100,8.33,rain,0,0,59,25.9,242.2,1006.9,97.9,5,116.7,10.1,5,10,2022-08-16T06:16:28,2022-08-16T19:01:12,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-17,27.1,21.7,23.3,29.4,21.7,23.4,21.4,89.6,0.2,100,4.17,rain,0,0,53.6,22.3,240.4,1008.1,91,5.1,156.4,13.5,6,10,2022-08-17T06:16:43,2022-08-17T19:00:32,0.67,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-18,26.8,21.7,23.5,28.7,21.7,23.6,21.6,89.5,0.1,100,4.17,rain,0,0,48.6,21.6,249.5,1008.6,80.6,11,152.1,12.9,6,10,2022-08-18T06:16:57,2022-08-18T18:59:52,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-19,27,21.8,23.5,29.3,21.8,23.6,21.8,90.6,3.1,100,8.33,rain,0,0,46.8,20.5,252.6,1008.7,89.6,10.6,147.9,12.9,5,10,2022-08-19T06:17:12,2022-08-19T18:59:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-20,27.1,21.7,23.4,29.1,21.7,23.5,21.8,90.6,0.1,100,4.17,rain,0,0,43.6,18.4,261,1008.4,87.7,7.9,143.4,12.5,6,10,2022-08-20T06:17:26,2022-08-20T18:58:28,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-21,27.3,21.9,23.6,29.3,21.9,23.7,21.4,87.8,0.2,100,4.17,rain,0,0,46.4,21.6,268,1007.4,94.5,14.5,160,13.8,5,10,2022-08-21T06:17:39,2022-08-21T18:57:45,0.8,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-22,26.6,21.9,23.4,26.6,21.9,23.4,21.6,89.5,0.2,100,4.17,rain,0,0,57.2,24.8,262.6,1005.9,94.2,15.3,185.6,16,7,10,2022-08-22T06:17:53,2022-08-22T18:57:02,0.83,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-23,26.1,22.1,23.6,26.1,22.1,23.6,21.8,90,0.1,100,4.17,rain,0,0,51.5,24.5,254.9,1006,93.4,11,140.6,12.2,5,10,2022-08-23T06:18:06,2022-08-23T18:56:18,0.87,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-24,26.8,22.2,23.8,29,22.2,23.9,21.8,88.9,1,100,4.17,rain,0,0,43.9,20.5,252.8,1008.8,94.3,15.5,141.2,12.3,5,10,2022-08-24T06:18:19,2022-08-24T18:55:33,0.9,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-25,27.8,21.9,24.1,30.2,21.9,24.3,21.4,85.4,1.2,100,37.5,rain,0,0,34.2,15.1,256.6,1008.9,85.2,14.9,176.8,15.2,7,10,2022-08-25T06:18:31,2022-08-25T18:54:48,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-26,29.8,20.9,24.5,31.2,20.9,25,20.7,80.5,0.3,100,12.5,rain,0,0,32.8,14.4,267.9,1008.6,66.7,17.2,194.6,16.9,7,10,2022-08-26T06:18:44,2022-08-26T18:54:02,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-27,28.3,20.4,24.2,30.5,20.4,24.7,20.5,81.2,0.5,100,16.67,rain,0,0,34.6,14.8,275.7,1008.8,73.9,17.8,197.6,17,7,10,2022-08-27T06:18:56,2022-08-27T18:53:15,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-28,29.1,20.1,24.2,30.6,20.1,24.7,20.3,80,0.6,100,25,rain,0,0,28.4,14,282,1008.5,86.2,18.4,188.3,16.1,6,10,2022-08-28T06:19:08,2022-08-28T18:52:28,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-29,29.3,21,24.7,31.4,21,25.3,20.7,79.8,0.1,100,4.17,rain,0,0,22.7,9.7,287.9,1009.5,82.5,18.4,200.8,17.3,7,10,2022-08-29T06:19:20,2022-08-29T18:51:41,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-30,32,22,25.4,35.9,22,26.4,22,82.4,7,100,4.17,rain,0,0,21.2,8.3,316.2,1009.5,87.6,14.8,192.1,16.6,6,30,2022-08-30T06:19:31,2022-08-30T18:50:53,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-08-31,32.8,21.4,25.1,36.9,21.4,25.9,22.5,86.5,9,100,8.33,rain,0,0,24.5,8.6,11.8,1008.6,78.2,16,201.4,17.5,8,60,2022-08-31T06:19:42,2022-08-31T18:50:05,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-01,32,21.2,24.9,34.2,21.2,25.7,21.7,83.7,8,100,4.17,rain,0,0,23.4,7.9,302.2,1008.1,88,16.1,171.5,14.8,7,30,2022-09-01T06:19:53,2022-09-01T18:49:16,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-02,31.1,22.4,26.1,36.4,22.4,27.5,22.6,82.2,0.3,100,8.33,rain,0,0,25.6,10.1,121.6,1008.5,65.2,18,219.1,18.9,8,30,2022-09-02T06:20:04,2022-09-02T18:48:27,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-03,32.8,22.1,26.2,37.9,22.1,27.5,22.8,82.7,9,100,4.17,rain,0,0,27.7,11.2,237.2,1008.6,46.6,17.4,209.3,18.3,8,60,2022-09-03T06:20:15,2022-09-03T18:47:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-04,31.6,23.1,25.3,35.8,23.1,26.1,22.7,86.2,2.8,100,33.33,rain,0,0,26.6,10.1,262.2,1008.8,89.6,14.7,134.5,11.7,6,30,2022-09-04T06:20:26,2022-09-04T18:46:47,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-05,31,22.9,25,35.1,22.9,25.6,22.3,85.3,1.2,100,16.67,rain,0,0,25.2,11.2,276,1008.9,91.9,17.8,135.6,11.7,6,30,2022-09-05T06:20:36,2022-09-05T18:45:57,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-06,31.1,22.3,24.7,34,22.3,25.2,22.3,87.6,18,100,8.33,rain,0,0,23.4,8.3,285.1,1008.3,81.4,12.6,159.3,13.7,7,30,2022-09-06T06:20:46,2022-09-06T18:45:07,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-07,28.1,22.1,24.3,31.7,22.1,24.8,22.5,90.2,43,100,12.5,rain,0,0,25.6,6.5,1.2,1007.8,88.9,11.3,176.2,15.2,7,30,2022-09-07T06:20:57,2022-09-07T18:44:16,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-08,30,22.2,24.8,34.3,22.2,25.9,22.6,88.1,4.5,100,8.33,rain,0,0,21.6,7.9,46.8,1006.9,94.8,14,159.3,13.8,6,30,2022-09-08T06:21:07,2022-09-08T18:43:25,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-09,31,22.3,24.9,34.7,22.3,25.5,22.7,88.8,16.5,100,66.67,rain,0,0,25.2,7.2,96.1,1005.8,95.4,12.4,127.1,10.9,6,30,2022-09-09T06:21:17,2022-09-09T18:42:33,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-10,30,22.5,25.2,34.3,22.5,25.9,22.8,87.5,0.1,100,4.17,rain,0,0,21.6,6.1,142.2,1005.5,92.6,16.4,113.8,9.8,4,30,2022-09-10T06:21:27,2022-09-10T18:41:42,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-11,32,22.1,24.9,35.9,22.1,25.6,22.6,88.2,38,100,8.33,rain,0,0,19.1,5.4,201,1003.6,97.1,12.9,156.9,13.6,6,30,2022-09-11T06:21:36,2022-09-11T18:40:50,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-12,29.3,22.7,24.5,32.3,22.7,24.8,22.7,90.2,6.5,100,62.5,rain,0,0,29.2,12.6,247,1002.4,96.2,10.4,128.3,11,7,30,2022-09-12T06:21:46,2022-09-12T18:39:58,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-13,25.7,22.6,23.6,25.7,22.6,23.6,22.6,94.3,13,100,12.5,rain,0,0,42.8,18,241.2,1004.7,96.8,3.5,95.8,8.3,4,10,2022-09-13T06:21:56,2022-09-13T18:39:06,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-14,26,18.2,23.2,26,18.2,23.2,21.8,92.1,0.2,100,4.17,rain,0,0,53.3,27.7,236.2,1007.8,90.4,4.9,150.8,13,5,10,2022-09-14T06:22:06,2022-09-14T18:38:13,0.62,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-15,29,21.8,23.6,31.5,21.8,23.7,21.6,88.9,3.8,100,8.33,rain,0,0,55.8,23.8,242.5,1008.8,94.1,8.9,139.7,11.9,6,10,2022-09-15T06:22:15,2022-09-15T18:37:21,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-16,23.6,21.6,22.6,23.6,21.6,22.6,21.8,95.7,44,100,20.83,rain,0,0,47.2,22.3,250.2,1008,96.9,1.9,97.7,8.4,4,10,2022-09-16T06:22:25,2022-09-16T18:36:28,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-17,28.6,21.2,23.3,31,21.2,23.4,21.7,91.1,2.5,100,50,rain,0,0,41.4,17.3,238.2,1008.3,88.3,12.5,155.3,13.3,6,10,2022-09-17T06:22:35,2022-09-17T18:35:36,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-18,26.6,21.3,23,26.6,21.3,23,20.8,88.2,0.8,100,4.17,rain,0,0,36,15.5,248.7,1009.9,93.3,17,137.9,11.8,5,10,2022-09-18T06:22:45,2022-09-18T18:34:43,0.75,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-19,25.6,20.6,22.6,25.6,20.6,22.6,20.4,87.6,1.5,100,29.17,rain,0,0,34.2,14,265.4,1010.4,91.1,16.7,160.9,13.9,6,10,2022-09-19T06:22:54,2022-09-19T18:33:51,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-20,24.8,20.7,22,24.8,20.7,22,20.5,91.1,7,100,8.33,rain,0,0,27.7,12.2,261.9,1010,98.3,17.3,43.2,3.8,2,10,2022-09-20T06:23:04,2022-09-20T18:32:58,0.82,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-21,25.6,20.4,22.3,25.6,20.4,22.3,20.3,88.9,1.3,100,37.5,rain,0,0,27.4,11.9,266.3,1010,94.6,17.1,54.6,4.9,2,10,2022-09-21T06:23:14,2022-09-21T18:32:06,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-22,28,20.4,22.7,29.8,20.4,22.8,20,85.3,0.4,100,12.5,rain,0,0,31.7,14.4,258.3,1010.4,94.4,18.4,80.6,6.8,3,10,2022-09-22T06:23:24,2022-09-22T18:31:13,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-23,27,20.1,22.7,28.4,20.1,22.8,19.7,83.9,0.3,100,12.5,rain,0,0,32.4,14.4,249,1010.5,89.7,18.4,108.9,9.4,4,10,2022-09-23T06:23:34,2022-09-23T18:30:21,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-24,28.6,20,23.2,30.9,20,23.3,20.5,85.5,1.7,100,33.33,rain,0,0,36.4,14.8,245.5,1009.6,74,17,149,12.7,6,10,2022-09-24T06:23:45,2022-09-24T18:29:28,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-25,28,20.8,23.9,30.1,20.8,24.2,21,84.4,1.2,100,25,rain,0,0,28.4,11.2,255.1,1009.2,76.5,18.2,184.7,16,7,10,2022-09-25T06:23:55,2022-09-25T18:28:36,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-26,26,21,23.3,26,21,23.3,20.8,86.2,0.6,100,25,rain,0,0,25.2,9.4,274.2,1011.3,82.1,16.6,151.3,13.2,6,10,2022-09-26T06:24:05,2022-09-26T18:27:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-27,29.1,20.4,23.6,31.1,20.4,23.9,20.9,85.1,1,100,16.67,rain,0,0,22.7,10.1,271.8,1010.1,67.3,17.1,195.3,16.8,7,10,2022-09-27T06:24:16,2022-09-27T18:26:53,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-28,27.6,21,23.9,29.8,21,24.1,21.1,84.8,0.3,100,12.5,rain,0,0,23.8,10.4,274.2,1009,85.6,14.9,134,11.5,5,10,2022-09-28T06:24:27,2022-09-28T18:26:01,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-29,28.6,21.7,24.2,33.3,21.7,24.6,22.4,90.2,4.2,100,33.33,rain,0,0,27,10.1,282.4,1008.7,90.5,16.3,150,13,6,30,2022-09-29T06:24:38,2022-09-29T18:25:10,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-30,31.6,21.6,24.2,35.5,21.6,24.9,21.8,87.6,3.5,100,25,rain,0,0,25.6,9.4,306.8,1009.2,80,15,193.4,16.7,8,30,2022-09-30T06:24:49,2022-09-30T18:24:19,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-01,30.5,21.5,24.6,33.3,21.5,25.3,21.8,85.6,2.4,100,25,rain,0,0,29.2,11.5,279.1,1009.8,76.8,15.6,150.2,12.8,7,10,2022-10-01T06:25:01,2022-10-01T18:23:28,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-02,30.6,21.3,24.5,32.4,21.3,25.1,21.4,83.7,1.3,100,20.83,rain,0,0,28.4,11.9,286.4,1010,61,16.9,189.6,16.3,7,10,2022-10-02T06:25:13,2022-10-02T18:22:37,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-03,30.1,20.7,24.6,31.6,20.7,25.2,20.5,79.8,0.3,100,12.5,rain,0,0,24.8,9.7,306.5,1010.3,65.4,18.4,216.1,18.7,8,10,2022-10-03T06:25:25,2022-10-03T18:21:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-04,31,20.7,24.1,32.1,20.7,24.5,20.8,83.3,0.9,100,16.67,rain,0,0,23.8,8.3,317.1,1010.2,89.8,17.9,202.9,17.5,8,10,2022-10-04T06:25:37,2022-10-04T18:20:57,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-05,29.5,21.2,24.3,32.2,21.2,24.8,21.7,86.7,5,100,4.17,rain,0,0,32.8,12.2,306.8,1009.2,92.4,17.1,197.6,17.1,8,10,2022-10-05T06:25:50,2022-10-05T18:20:08,0.34,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-06,28,21.2,24,30.4,21.2,24.4,21.5,86.5,0.8,100,4.17,rain,0,0,36.7,12.6,291.3,1007.5,89,17.1,148.8,12.7,6,10,2022-10-06T06:26:03,2022-10-06T18:19:19,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-07,27.3,21.4,23,29.5,21.4,23.2,21.4,90.9,16.5,100,66.67,rain,0,0,36.7,14,245,1006.6,97.1,17,61.5,5.2,3,10,2022-10-07T06:26:16,2022-10-07T18:18:31,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-08,26.3,21.4,23.2,26.3,21.4,23.2,20.8,86.8,0.2,100,4.17,rain,0,0,37.1,16.9,238.4,1009,93.4,17.5,119.9,10.4,5,10,2022-10-08T06:26:30,2022-10-08T18:17:42,0.44,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43063099999,43111099999,remote,43060099999"
