name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
pune,2019-08-09,26.1,22.5,23.4,26.1,22.5,23.4,22.1,92.4,0.7,100,4.17,rain,0,0,65.2,27.4,254.6,1001.7,98.3,4.8,38.8,3.4,1,,2019-08-09T06:14:30,2019-08-09T19:05:38,0.28,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-10,27.1,22.2,23.8,29.4,22.2,24.0,21.9,89.5,11.3,100,16.67,rain,0,0,65.2,27.7,249.6,1003.6,82.3,7.0,139.4,12.0,6,,2019-08-10T06:14:47,2019-08-10T19:05:04,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-11,25.3,22.0,23.4,25.3,22.0,23.4,21.8,91.0,3.4,100,8.33,rain,0,0,58.0,24.5,248.0,1006.0,82.0,4.8,152.0,13.2,6,,2019-08-11T06:15:03,2019-08-11T19:04:29,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-12,27.0,22.0,24.0,29.2,22.0,24.2,22.0,89.0,0.3,100,4.17,rain,0,0,46.8,21.2,255.6,1006.7,90.8,7.0,179.5,15.3,6,,2019-08-12T06:15:20,2019-08-12T19:03:53,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-13,27.0,22.0,24.2,29.2,22.0,24.3,22.0,87.8,0.6,100,4.17,rain,0,0,41.4,17.6,261.0,1006.6,90.2,7.0,150.4,13.0,6,,2019-08-13T06:15:36,2019-08-13T19:03:16,0.42,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-14,27.3,22.5,24.3,29.6,22.5,24.4,22.0,87.6,0.1,100,4.17,rain,0,0,43.2,18.7,258.3,1007.4,93.3,7.0,139.7,12.1,6,,2019-08-14T06:15:51,2019-08-14T19:02:39,0.46,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-15,27.3,22.2,23.9,29.8,22.2,24.0,21.9,88.8,0.3,100,4.17,rain,0,0,45.7,20.5,255.3,1008.4,97.3,5.5,139.8,12.0,5,,2019-08-15T06:16:07,2019-08-15T19:02:00,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-16,26.0,22.3,24.0,26.0,22.3,24.0,22.0,89.0,4.0,100,8.33,rain,0,0,49.7,21.6,252.9,1008.0,75.4,7.0,183.6,15.8,7,,2019-08-16T06:16:22,2019-08-16T19:01:21,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-17,27.6,21.9,24.4,30.9,21.9,24.7,21.7,85.6,0.2,100,4.17,rain,0,0,41.0,18.4,250.5,1007.8,76.6,7.0,180.4,15.7,7,,2019-08-17T06:16:37,2019-08-17T19:00:41,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-18,28.0,21.9,24.2,32.1,21.9,24.5,22.0,87.7,1.8,100,29.17,rain,0,0,37.1,15.8,256.4,1009.3,86.3,7.0,162.9,14.1,7,,2019-08-18T06:16:51,2019-08-18T19:00:01,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-19,30.0,21.4,24.8,35.5,21.4,25.9,21.9,84.3,0.9,100,20.83,rain,0,0,36.7,15.5,263.8,1010.1,80.8,7.0,180.9,15.5,6,,2019-08-19T06:17:06,2019-08-19T18:59:19,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-20,29.1,22.0,24.7,31.7,22.0,25.3,21.3,82.0,1.0,100,20.83,rain,0,0,37.1,16.2,277.1,1010.2,89.3,7.0,189.2,16.1,6,,2019-08-20T06:17:20,2019-08-20T18:58:37,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-21,27.6,21.7,24.2,29.5,21.7,24.3,21.4,85.0,0.2,100,4.17,rain,0,0,39.6,16.9,270.2,1009.6,82.3,7.0,187.1,16.2,6,,2019-08-21T06:17:34,2019-08-21T18:57:55,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-22,28.3,22.1,24.2,30.1,22.1,24.3,21.5,85.2,7.0,100,8.33,rain,0,0,36.0,16.2,269.2,1008.9,68.0,7.0,164.2,14.3,6,,2019-08-22T06:17:47,2019-08-22T18:57:12,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-23,28.0,21.1,24.0,30.2,21.1,24.2,21.3,85.5,2.0,100,4.17,rain,0,0,35.6,14.4,258.5,1008.9,83.1,7.0,164.8,14.2,6,,2019-08-23T06:18:00,2019-08-23T18:56:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-24,29.3,21.8,24.8,32.0,21.8,25.4,21.4,82.2,1.0,100,29.17,rain,0,0,37.1,15.5,253.2,1008.4,82.9,7.0,184.5,15.7,8,,2019-08-24T06:18:13,2019-08-24T18:55:43,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-25,28.8,21.4,24.4,31.2,21.4,24.9,20.8,81.1,1.1,100,33.33,rain,0,0,37.4,16.9,253.5,1007.3,82.4,7.0,193.0,16.6,7,,2019-08-25T06:18:26,2019-08-25T18:54:58,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-26,27.6,21.0,23.8,29.3,21.0,24.0,20.6,83.1,1.7,100,37.5,rain,0,0,43.9,19.4,250.6,1007.3,71.2,7.0,190.3,16.4,7,,2019-08-26T06:18:38,2019-08-26T18:54:12,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-27,26.8,20.4,23.7,28.6,20.4,23.8,20.5,83.1,3.0,100,8.33,rain,0,0,41.8,18.0,241.9,1006.3,70.4,7.0,187.7,16.2,7,,2019-08-27T06:18:51,2019-08-27T18:53:26,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-28,30.0,20.4,24.4,32.0,20.4,24.8,21.0,82.4,1.7,100,33.33,rain,0,0,37.8,16.9,233.1,1006.4,76.0,7.0,186.5,16.1,8,,2019-08-28T06:19:03,2019-08-28T18:52:39,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-29,31.1,21.7,25.0,33.4,21.7,25.9,21.9,83.7,1.0,100,25.0,rain,0,0,31.7,14.8,238.7,1006.9,79.9,7.0,166.2,14.3,6,,2019-08-29T06:19:14,2019-08-29T18:51:52,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-30,26.6,22.6,24.3,26.6,22.6,24.3,22.0,87.2,1.0,100,4.17,rain,0,0,37.1,13.7,246.4,1005.8,89.7,7.0,138.9,12.0,6,,2019-08-30T06:19:26,2019-08-30T18:51:04,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-08-31,26.3,22.4,24.1,26.3,22.4,24.1,22.0,88.2,0.2,100,4.17,rain,0,0,40.7,16.2,246.4,1004.4,95.6,7.0,128.4,11.1,4,,2019-08-31T06:19:37,2019-08-31T18:50:16,0.03,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-01,27.8,21.6,23.2,30.0,21.6,23.2,21.8,92.4,2.0,100,4.17,rain,0,0,31.3,14.4,247.1,1005.4,95.8,6.3,41.1,3.4,1,,2019-09-01T06:19:48,2019-09-01T18:49:27,0.06,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-02,27.6,21.6,23.6,29.6,21.6,23.7,21.6,89.1,0.5,100,4.17,rain,0,0,29.2,13.0,243.9,1006.8,93.6,7.0,60.2,5.3,2,,2019-09-02T06:19:59,2019-09-02T18:48:38,0.1,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-03,26.8,21.8,23.7,28.9,21.8,23.9,21.8,89.4,3.0,100,8.33,rain,0,0,32.8,13.3,247.7,1006.2,95.4,7.0,53.2,4.6,2,,2019-09-03T06:20:10,2019-09-03T18:47:49,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-04,25.3,22.3,23.4,25.3,22.3,23.4,22.0,92.0,12.3,100,12.5,rain,0,0,38.5,15.5,256.2,1004.6,98.6,5.5,79.6,6.9,4,,2019-09-04T06:20:21,2019-09-04T18:46:59,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-05,26.3,22.1,23.5,26.3,22.1,23.5,22.0,91.1,2.8,100,8.33,rain,0,0,47.9,21.6,250.8,1003.9,93.9,7.0,78.5,6.9,4,,2019-09-05T06:20:31,2019-09-05T18:46:09,0.2,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-06,26.1,21.8,23.3,26.1,21.8,23.3,21.9,92.1,3.0,100,8.33,rain,0,0,56.2,21.2,250.3,1004.2,91.6,7.0,106.5,9.3,4,,2019-09-06T06:20:42,2019-09-06T18:45:19,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-07,26.6,22.1,23.4,26.6,22.1,23.4,21.9,91.3,0.3,100,4.17,rain,0,0,51.5,22.3,246.5,1004.5,95.9,6.3,106.5,9.1,4,,2019-09-07T06:20:52,2019-09-07T18:44:28,0.27,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-08,26.0,22.6,23.5,26.0,22.6,23.5,22.3,93.3,5.7,100,12.5,rain,0,0,45.4,18.7,248.4,1006.0,96.7,6.3,59.8,5.4,2,,2019-09-08T06:21:02,2019-09-08T18:43:37,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-09,25.6,22.3,23.2,25.6,22.3,23.2,22.0,93.3,0.2,100,4.17,rain,0,0,43.2,18.7,250.5,1006.2,95.7,6.3,86.7,7.4,4,,2019-09-09T06:21:12,2019-09-09T18:42:45,0.33,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-10,26.1,21.9,23.4,26.1,21.9,23.4,21.8,90.8,3.4,100,8.33,rain,0,0,43.6,18.7,248.1,1006.1,94.5,7.0,111.3,9.8,5,,2019-09-10T06:21:22,2019-09-10T18:41:54,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-11,27.0,21.5,23.4,28.8,21.5,23.5,21.3,88.4,0.2,100,4.17,rain,0,0,43.9,19.1,254.2,1008.4,92.9,7.0,179.7,15.6,7,,2019-09-11T06:21:32,2019-09-11T18:41:02,0.4,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-12,26.6,21.9,23.5,26.6,21.9,23.5,21.5,89.1,1.0,100,4.17,rain,0,0,40.0,16.9,255.8,1009.8,95.2,6.3,95.7,8.5,4,,2019-09-12T06:21:42,2019-09-12T18:40:10,0.43,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-13,26.0,22.1,23.3,26.0,22.1,23.3,21.8,91.3,11.0,100,8.33,rain,0,0,42.8,19.1,256.4,1010.3,91.9,7.0,93.7,7.9,5,,2019-09-13T06:21:51,2019-09-13T18:39:18,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-14,27.6,22.2,23.8,30.4,22.2,24.0,21.9,89.2,3.0,100,4.17,rain,0,0,41.4,17.6,260.5,1009.9,91.9,7.0,127.7,11.0,6,,2019-09-14T06:22:01,2019-09-14T18:38:26,0.5,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-15,25.9,21.5,23.5,25.9,21.5,23.5,21.7,89.7,0.3,100,8.33,rain,0,0,37.8,16.9,270.2,1010.4,82.1,6.3,156.7,13.6,6,,2019-09-15T06:22:11,2019-09-15T18:37:33,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-16,26.0,22.1,23.7,26.0,22.1,23.7,21.5,88.0,0.1,100,4.17,rain,0,0,40.7,16.6,274.6,1009.6,85.6,7.0,162.1,13.9,6,,2019-09-16T06:22:21,2019-09-16T18:36:41,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-17,26.7,22.2,23.7,26.7,22.2,23.7,21.8,89.0,2.0,100,4.17,rain,0,0,33.8,15.1,276.1,1008.7,86.3,6.3,160.4,13.9,6,,2019-09-17T06:22:30,2019-09-17T18:35:48,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-18,27.1,22.0,23.9,29.5,22.0,24.1,22.4,91.3,8.0,100,12.5,rain,0,0,27.4,9.4,288.4,1008.3,95.6,5.5,126.8,11.0,6,,2019-09-18T06:22:40,2019-09-18T18:34:56,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-19,27.3,22.0,23.8,30.3,22.0,23.9,22.5,92.5,21.0,100,8.33,rain,0,0,30.2,9.0,196.6,1007.5,95.5,5.5,83.9,7.4,4,,2019-09-19T06:22:50,2019-09-19T18:34:03,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-20,27.0,20.9,23.9,30.0,20.9,24.0,21.9,89.0,0.6,100,4.17,rain,0,0,42.8,18.4,216.5,1007.7,85.8,6.3,147.7,12.8,8,,2019-09-20T06:23:00,2019-09-20T18:33:11,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-21,29.5,20.7,24.5,32.6,20.7,25.1,21.3,82.8,2.0,100,4.17,rain,0,0,34.9,14.8,197.5,1007.4,81.5,7.0,156.2,13.5,7,,2019-09-21T06:23:10,2019-09-21T18:32:18,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-22,30.8,21.2,25.1,34.2,21.2,26.1,21.5,81.3,0.8,100,16.67,rain,0,0,32.4,13.3,211.7,1008.7,69.7,6.3,185.6,16.0,7,,2019-09-22T06:23:20,2019-09-22T18:31:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-23,30.8,20.6,24.9,34.0,20.6,25.7,21.5,82.2,0.9,100,29.17,rain,0,0,23.8,8.3,258.0,1010.1,62.0,7.0,209.5,18.0,8,,2019-09-23T06:23:30,2019-09-23T18:30:33,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-24,29.8,21.4,24.5,34.5,21.4,25.1,22.4,88.7,119.0,100,20.83,rain,0,0,23.4,11.1,359.8,1009.5,95.4,7.0,154.9,13.4,7,,2019-09-24T06:23:40,2019-09-24T18:29:41,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-25,29.0,21.9,24.4,33.1,21.9,25.1,22.6,90.1,66.0,100,16.67,rain,0,0,22.3,7.9,47.6,1008.6,93.5,6.8,136.2,11.8,6,,2019-09-25T06:23:50,2019-09-25T18:28:49,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-26,30.3,22.5,24.5,33.6,22.5,25.0,22.4,88.8,8.2,100,8.33,rain,0,0,33.8,12.2,154.1,1010.3,95.4,6.3,148.3,12.9,6,,2019-09-26T06:24:01,2019-09-26T18:27:57,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-27,27.1,21.9,24.1,29.3,21.9,24.1,21.5,86.1,16.8,100,45.83,rain,0,0,40.7,16.9,219.7,1013.4,91.2,7.0,147.5,12.7,6,,2019-09-27T06:24:11,2019-09-27T18:27:05,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-28,28.6,21.3,24.0,30.5,21.3,24.2,21.0,83.9,0.3,100,12.5,rain,0,0,36.0,15.5,228.3,1012.9,80.9,7.0,191.4,16.6,7,,2019-09-28T06:24:22,2019-09-28T18:26:13,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-29,29.0,19.9,24.2,30.7,19.9,24.7,20.7,82.1,0.1,100,4.17,rain,0,0,35.6,15.5,226.7,1013.3,68.7,7.0,214.4,18.4,8,,2019-09-29T06:24:33,2019-09-29T18:25:22,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-09-30,30.6,20.1,24.5,32.4,20.1,25.1,21.0,81.9,0.9,100,16.67,rain,0,0,31.7,14.8,243.0,1012.8,66.9,7.0,215.3,18.5,8,,2019-09-30T06:24:45,2019-09-30T18:24:31,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-01,30.1,21.2,24.7,31.8,21.2,25.3,21.1,81.9,1.4,100,20.83,rain,0,0,35.3,15.1,260.0,1012.9,71.8,7.0,198.2,17.1,7,,2019-10-01T06:24:56,2019-10-01T18:23:40,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-02,30.3,20.7,24.8,32.8,20.7,25.6,21.0,80.7,0.3,100,12.5,rain,0,0,25.9,10.8,276.8,1013.2,48.5,7.0,211.0,18.3,8,,2019-10-02T06:25:08,2019-10-02T18:22:49,0.12,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-03,29.1,21.7,24.8,31.7,21.7,25.3,21.3,82.1,0.4,100,16.67,rain,0,0,22.0,8.6,290.4,1012.7,73.0,7.0,214.3,18.4,8,,2019-10-03T06:25:20,2019-10-03T18:21:59,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-04,30.8,21.1,24.1,34.0,21.1,24.6,21.4,86.0,43.0,100,4.17,rain,0,0,26.3,9.0,290.8,1012.5,70.8,6.3,196.4,17.1,7,,2019-10-04T06:25:32,2019-10-04T18:21:09,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-05,30.8,20.3,23.9,33.8,20.3,24.5,21.2,86.1,3.0,100,4.17,rain,0,0,22.0,6.1,63.6,1011.7,77.6,7.0,198.5,17.2,9,,2019-10-05T06:25:45,2019-10-05T18:20:20,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-06,28.8,20.5,23.8,32.2,20.5,24.3,21.3,86.6,14.0,100,4.17,rain,0,0,21.6,8.6,134.3,1011.8,89.0,6.3,207.0,18.0,8,,2019-10-06T06:25:57,2019-10-06T18:19:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-07,29.3,21.0,24.5,32.0,21.0,25.1,21.6,84.8,0.1,100,4.17,rain,0,0,22.0,7.2,22.1,1012.3,71.9,6.0,195.5,17.0,7,,2019-10-07T06:26:11,2019-10-07T18:18:42,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-08,30.6,21.5,25.0,33.2,21.5,25.8,21.6,82.6,4.0,100,4.17,rain,0,0,28.8,9.4,64.3,1011.5,49.4,6.0,193.6,16.8,8,,2019-10-08T06:26:24,2019-10-08T18:17:54,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-09,30.8,21.7,24.7,34.0,21.7,25.5,21.6,84.0,27.0,100,8.33,rain,0,0,27.0,9.0,83.4,1011.3,88.6,5.5,177.2,15.2,7,,2019-10-09T06:26:38,2019-10-09T18:17:06,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-10,29.0,21.1,24.4,31.6,21.1,25.0,21.3,84.0,7.0,100,8.33,rain,0,0,29.5,11.5,82.1,1011.5,64.5,6.3,198.8,17.4,8,,2019-10-10T06:26:52,2019-10-10T18:16:19,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-11,30.0,21.4,24.5,33.1,21.4,25.1,21.3,83.5,4.1,100,41.67,rain,0,0,29.2,11.2,90.0,1011.4,90.6,6.3,185.8,15.9,7,,2019-10-11T06:27:07,2019-10-11T18:15:32,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-12,30.6,21.3,25.0,32.8,21.3,25.7,21.5,82.1,5.3,100,33.33,rain,0,0,27.7,10.4,75.2,1011.6,69.2,6.3,200.6,17.2,8,,2019-10-12T06:27:22,2019-10-12T18:14:46,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-13,30.1,22.3,25.0,33.2,22.3,25.8,21.9,83.8,0.8,100,4.17,rain,0,0,28.1,11.5,71.3,1012.7,74.2,6.3,197.1,17.1,8,,2019-10-13T06:27:37,2019-10-13T18:14:01,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-14,31.3,21.4,25.6,36.3,21.4,26.7,21.6,79.9,2.6,100,29.17,rain,0,0,34.9,13.3,80.6,1013.1,55.6,6.3,211.6,18.3,8,,2019-10-14T06:27:53,2019-10-14T18:13:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-15,31.3,20.9,25.2,32.1,20.9,25.6,19.4,72.6,0.0,0,0.0,,0,0,39.6,17.6,80.3,1013.0,16.4,7.0,246.7,21.3,9,,2019-10-15T06:28:10,2019-10-15T18:12:32,0.55,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2019-10-16,30.6,19.1,24.4,30.8,19.1,24.7,18.1,70.0,0.0,0,0.0,,0,0,39.2,16.2,84.0,1012.7,47.7,6.3,247.2,21.4,9,,2019-10-16T06:28:26,2019-10-16T18:11:48,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2019-10-17,29.8,19.1,24.4,31.1,19.1,24.9,18.8,72.6,0.4,100,12.5,rain,0,0,37.4,15.1,84.8,1012.5,48.9,6.3,214.6,18.5,8,,2019-10-17T06:28:44,2019-10-17T18:11:05,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-18,26.3,21.7,23.8,26.3,21.7,23.8,21.2,85.6,0.3,100,4.17,rain,0,0,35.3,12.2,90.2,1012.5,93.0,6.3,93.0,7.9,4,,2019-10-18T06:29:01,2019-10-18T18:10:23,0.65,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-19,24.9,21.3,22.3,24.9,21.3,22.3,21.3,94.3,31.0,100,20.83,rain,0,0,35.3,16.9,93.7,1013.5,98.7,5.5,57.6,5.0,2,,2019-10-19T06:29:19,2019-10-19T18:09:42,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-20,22.6,20.5,21.6,22.6,20.5,21.6,21.1,96.9,21.0,100,16.67,rain,0,0,42.1,19.8,79.5,1013.6,99.2,4.0,51.1,4.3,3,,2019-10-20T06:29:38,2019-10-20T18:09:01,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-21,27.5,20.3,23.2,29.7,20.3,23.4,21.1,88.8,0.1,100,4.17,rain,0,0,37.1,17.3,85.9,1011.8,94.9,7.0,115.1,9.9,5,,2019-10-21T06:29:57,2019-10-21T18:08:21,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-22,28.6,21.3,23.2,31.5,21.3,23.3,21.7,91.7,54.9,100,16.67,rain,0,0,27.4,11.2,100.8,1010.3,95.4,7.0,74.5,6.4,4,,2019-10-22T06:30:17,2019-10-22T18:07:42,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-23,27.1,21.3,23.4,29.2,21.3,23.6,21.3,88.5,4.0,100,4.17,rain,0,0,18.0,6.1,123.0,1008.6,91.8,6.3,69.8,6.0,4,,2019-10-23T06:30:37,2019-10-23T18:07:04,0.83,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2019-10-24,26.3,21.0,22.8,26.3,21.0,22.8,21.3,91.2,2.0,100,4.17,rain,0,0,27.7,10.4,95.9,1007.9,95.1,7.0,54.5,4.9,2,,2019-10-24T06:30:58,2019-10-24T18:06:27,0.86,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
