name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
pune,2020-06-23,31,23,26,33.6,23,27.1,21.8,78.1,1.3,100,25,rain,0,0,40.7,18,229.5,1006.1,70.5,7,173,14.8,8,,2020-06-23T05:59:41,2020-06-23T19:14:06,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-06-24,30.6,22.5,26.1,33.8,22.5,27.3,22.2,79.8,2.1,100,29.17,rain,0,0,29.2,10.4,241.6,1006.6,66.2,7,189,16.5,7,,2020-06-24T05:59:55,2020-06-24T19:14:17,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-06-25,34,22.6,26.6,38.5,22.6,28.2,22.6,79.8,2,100,20.83,rain,0,0,25.6,8.3,252.1,1005.8,65.2,7,217.8,18.7,7,,2020-06-25T06:00:10,2020-06-25T19:14:27,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-06-26,31,23.5,26,35.4,23.5,27.1,23,84,0.5,100,4.17,rain,0,0,26.6,10.4,261,1005.6,95.1,7,200.5,17.3,8,,2020-06-26T06:00:26,2020-06-26T19:14:36,0.18,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-06-27,32.6,22.9,26.4,36,22.9,27.9,22.9,82.2,12.1,100,45.83,rain,0,0,29.9,11.5,257.9,1006.1,94.9,7.4,145.2,12.6,7,,2020-06-27T06:00:42,2020-06-27T19:14:44,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-06-28,32.8,23.7,26.4,37.5,23.7,27.5,23.1,83.2,14,100,4.17,rain,0,0,21.2,9,249.4,1006.1,94.3,7,124.1,10.6,5,,2020-06-28T06:00:59,2020-06-28T19:14:52,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-06-29,31.8,23.3,25.3,35.9,23.3,26.1,23.2,89,54,100,8.33,rain,0,0,22.3,10.4,249.6,1005.1,97.4,7,111.6,9.5,4,,2020-06-29T06:01:16,2020-06-29T19:14:58,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-06-30,31.6,22.7,25.6,36.5,22.7,26.8,23.1,86.9,6.9,100,50,rain,0,0,29.5,10.4,211.7,1004.1,92.8,7,173.6,15,6,,2020-06-30T06:01:34,2020-06-30T19:15:04,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-01,30.6,23,25.6,34.7,23,26.6,22.6,84.3,5,100,4.17,rain,0,0,33.5,14.4,233.6,1005.1,87.1,7,135,11.5,6,,2020-07-01T06:01:52,2020-07-01T19:15:09,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-02,30,22.6,25.6,33.4,22.6,26.7,22.4,83.2,2.7,100,33.33,rain,0,0,34.6,16.5,251.2,1004.7,86.6,7,172.2,14.7,6,,2020-07-02T06:02:10,2020-07-02T19:15:13,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-03,28.3,23.1,24.8,31.2,23.1,25,22.6,88,0.1,100,4.17,rain,0,0,30.6,13,243.7,1004.3,89.5,7,76.7,6.5,3,,2020-07-03T06:02:29,2020-07-03T19:15:15,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-04,28.8,22.6,24.2,31.7,22.6,24.5,22.3,89.6,3,100,8.33,rain,0,0,45,20.9,249.2,1003,93.3,7,63.5,5.6,2,,2020-07-04T06:02:48,2020-07-04T19:15:17,0.47,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-05,26.1,22.4,24,26.1,22.4,24,22.2,89.8,3.2,100,8.33,rain,0,0,49.3,20.2,246.2,1002.7,93.7,5.5,55.3,5,3,,2020-07-05T06:03:08,2020-07-05T19:15:19,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-06,28,23.1,24.9,30.5,23.1,25.2,22.2,85.3,0.1,100,4.17,rain,0,0,62.6,26.6,237.7,1001.5,90.4,7,135,11.8,5,,2020-07-06T06:03:27,2020-07-06T19:15:19,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-07,27.3,22.6,24,30,22.6,24.1,22.6,92.1,17.9,100,12.5,rain,0,0,47.5,22.3,238,1002.7,98.2,6.3,116,10.2,7,,2020-07-07T06:03:47,2020-07-07T19:15:18,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-08,27.1,22.9,24.5,30.7,22.9,24.7,23.2,92.4,1,100,4.17,rain,0,0,43.6,19.1,237.6,1005.8,87.6,6.3,150.9,13.1,6,,2020-07-08T06:04:07,2020-07-08T19:15:16,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-09,28.6,23,24.5,31.7,23,24.8,22.8,90.8,0.9,100,4.17,rain,0,0,39.6,16.2,245.3,1006.1,94.8,7,139.4,12.1,6,,2020-07-09T06:04:28,2020-07-09T19:15:13,0.63,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-10,28.8,23.2,25.1,31.9,23.2,25.4,22.7,87,1,100,4.17,rain,0,0,38.2,17.3,243.3,1006.1,94.4,6.3,126.6,11,6,,2020-07-10T06:04:48,2020-07-10T19:15:09,0.66,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-11,31,22.9,25.5,34.5,22.9,26.5,22.6,85,1.1,100,37.5,rain,0,0,41,19.4,248.7,1006,93.4,7,131.5,11.4,5,,2020-07-11T06:05:09,2020-07-11T19:15:04,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-12,28.3,22.9,24.7,31,22.9,25,22.2,86.3,3.9,100,50,rain,0,0,36,20.5,255.1,1006.5,93.2,6.3,128,11,5,,2020-07-12T06:05:30,2020-07-12T19:14:58,0.73,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-13,28.8,22.5,24.6,32.2,22.5,24.9,22.2,87.4,2,100,4.17,rain,0,0,31.7,12.6,251.8,1005.5,89.1,7,126.4,11,6,,2020-07-13T06:05:51,2020-07-13T19:14:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-14,29.1,22.3,24.6,32.6,22.3,25.1,22.4,88.3,10.2,100,62.5,rain,0,0,28.8,11.5,258.3,1005.2,92.2,7,98.1,8.6,5,,2020-07-14T06:06:12,2020-07-14T19:14:43,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-15,26.6,22.4,24.2,26.6,22.4,24.2,22.3,89.4,23.5,100,66.67,rain,0,0,25.2,11.9,259.4,1003.8,96.3,7,57.2,5.1,3,,2020-07-15T06:06:33,2020-07-15T19:14:34,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-16,26.8,22.3,23.6,28.3,22.3,23.7,21.7,89.2,0.1,100,4.17,rain,0,0,49,18.4,244.7,1001.4,94,7,86.8,7.6,4,,2020-07-16T06:06:54,2020-07-16T19:14:24,0.86,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-17,28.3,22.2,24.1,31.3,22.2,24.3,22,88.4,0.2,100,4.17,rain,0,0,41.4,15.5,223.8,1001.3,89.4,6.3,116.3,10.1,5,,2020-07-17T06:07:15,2020-07-17T19:14:13,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-18,29.3,22.5,25.1,32.9,22.5,25.9,22.5,86,0.3,100,4.17,rain,0,0,45.4,18.7,225.6,1004.6,78.5,6.3,201.5,17.2,7,,2020-07-18T06:07:36,2020-07-18T19:14:00,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-19,31.3,23.1,25.5,35.3,23.1,26.4,22.6,84.4,1.9,100,29.17,rain,0,0,33.8,14.8,258.5,1006.9,87.6,7,190.6,16.6,7,,2020-07-19T06:07:57,2020-07-19T19:13:47,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-20,31.3,22.9,25.9,34.6,22.9,27.1,22.6,82.9,11.3,100,33.33,rain,0,0,28.1,10.8,257.5,1005.5,89.6,7,151.6,13.2,6,,2020-07-20T06:08:18,2020-07-20T19:13:33,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-21,31.6,23.1,25.8,35.5,23.1,27.1,22.7,83.6,10.5,100,37.5,rain,0,0,27.4,9.7,239,1006.1,95.3,8.5,154.1,13.2,6,,2020-07-21T06:08:39,2020-07-21T19:13:17,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-22,30.3,23.1,25.8,33.8,23.1,26.7,22.9,85,1,100,4.17,rain,0,0,28.8,11.9,251,1007.3,90.2,7,159.6,13.7,6,,2020-07-22T06:09:00,2020-07-22T19:13:01,0.06,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-23,31,23.3,25.9,35.4,23.3,27.2,22.7,83.2,0.9,100,4.17,rain,0,0,22,10.8,254.6,1006.8,91,7,116.9,10.1,3,,2020-07-23T06:09:21,2020-07-23T19:12:43,0.09,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-24,27,22.5,23.7,29.6,22.5,23.8,22.6,93.8,37.1,100,12.5,rain,0,0,25.2,9.4,260.9,1007.6,97,6.3,92.2,8.1,4,,2020-07-24T06:09:41,2020-07-24T19:12:25,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-25,30.8,21.7,24.9,34.2,21.7,25.8,21.7,84,36,100,4.17,rain,0,0,20.2,7.9,227.2,1007.6,94.3,7,152,13.1,6,,2020-07-25T06:10:02,2020-07-25T19:12:05,0.16,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-26,29.8,22,25,33,22,25.6,22.2,85.3,4.6,100,29.17,rain,0,0,31,13.7,226.6,1008.7,68.3,7,183.9,15.8,6,,2020-07-26T06:10:22,2020-07-26T19:11:45,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-27,27.8,21.9,24.8,30.2,21.9,25.3,21.9,84.4,1.9,100,20.83,rain,0,0,35.3,15.8,256.6,1009.6,87.8,7,153.5,13.2,5,,2020-07-27T06:10:42,2020-07-27T19:11:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-28,29.2,22,24.8,33.6,22,25.5,22.3,86.4,3,100,37.5,rain,0,0,32.4,13,267,1008.2,87.8,7,157.5,13.7,7,,2020-07-28T06:11:02,2020-07-28T19:11:00,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-29,29.1,22.4,24.8,32.3,22.4,25.3,22.7,88.8,10.7,100,50,rain,0,0,24.5,10.1,266.5,1005.8,92.3,7,105,8.9,5,,2020-07-29T06:11:22,2020-07-29T19:10:37,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-30,29.4,21.9,25.3,33.3,21.9,26.2,22.7,86.3,0.9,100,4.17,rain,0,0,29.5,11.9,257.7,1005.5,87.7,7,140.7,12.1,7,,2020-07-30T06:11:41,2020-07-30T19:10:12,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-07-31,32.3,22.6,25.5,35.4,22.6,26.2,22.7,85.2,8,100,4.17,rain,0,0,28.8,10.8,253,1005.3,91.3,6.3,166,14.3,7,,2020-07-31T06:12:01,2020-07-31T19:09:46,0.38,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-01,30.6,22.1,25.4,34.7,22.1,26.4,22.5,84.8,5.1,100,25,rain,0,0,23.4,9,230.1,1005.3,89.1,7,184.5,15.9,7,,2020-08-01T06:12:20,2020-08-01T19:09:20,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-02,31.1,22.7,25.5,34.8,22.7,26.4,22.6,84.8,4.2,100,41.67,rain,0,0,37.1,10.4,223.8,1004.4,76.8,7,175.4,15.1,8,,2020-08-02T06:12:39,2020-08-02T19:08:52,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-03,28.8,23.2,24.7,31.5,23.2,24.9,22.3,87,0.6,100,4.17,rain,0,0,43.9,20.5,241.6,1002.5,94.8,7.8,130.9,11.4,5,,2020-08-03T06:12:57,2020-08-03T19:08:24,0.5,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-04,25.2,22.6,23.2,25.2,22.6,23.2,22.3,94.8,53.4,100,33.33,rain,0,0,65.5,29.2,244.2,999.5,97.8,4,34.8,3.1,2,,2020-08-04T06:13:16,2020-08-04T19:07:54,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-05,26.3,22.1,23.5,26.3,22.1,23.5,22.6,94.8,23,100,20.83,rain,0,0,66.6,29.2,244.4,996.8,98.3,4,29.3,2.4,2,,2020-08-05T06:13:34,2020-08-05T19:07:24,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-06,25,21.9,23.4,25,21.9,23.4,22.3,93.5,9,100,12.5,rain,0,0,69.5,27.4,250.2,997.8,98.6,4.8,85.3,7.4,4,,2020-08-06T06:13:51,2020-08-06T19:06:52,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-07,27.1,22.9,24.3,29.8,22.9,24.5,22.6,90.2,3.3,100,8.33,rain,0,0,60.8,23.8,242.3,1003,84.2,6.3,165.4,14.2,6,,2020-08-07T06:14:09,2020-08-07T19:06:20,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-08,28.5,20.2,24.1,31.8,20.2,24.2,22.3,90,0.3,100,4.17,rain,0,0,56.2,25.2,249,1006.2,92.5,5.8,192.4,16.5,7,,2020-08-08T06:14:26,2020-08-08T19:05:47,0.65,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-09,27.6,22.3,24.5,30.1,22.3,24.7,22.3,88.3,3.7,100,8.33,rain,0,0,47.9,20.9,259.2,1005.6,93.7,6.3,164.6,14.4,6,,2020-08-09T06:14:43,2020-08-09T19:05:13,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-10,27,22.5,23.8,29.7,22.5,23.9,22.5,92.6,18,100,8.33,rain,0,0,35.3,14.8,254.1,1005.5,96.9,7,55.8,5,2,,2020-08-10T06:15:00,2020-08-10T19:04:38,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-11,26.1,21.9,23.5,26.1,21.9,23.5,22.2,92.3,11.2,100,12.5,rain,0,0,41.4,19.1,253.2,1007,97.1,6.3,48.5,4.1,2,,2020-08-11T06:15:16,2020-08-11T19:04:02,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-12,25.3,22.3,23.3,25.3,22.3,23.3,22.2,93.3,6,100,12.5,rain,0,0,51.5,23,254.4,1008.1,97.9,5.5,58.1,5.1,3,,2020-08-12T06:15:32,2020-08-12T19:03:26,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-13,24.1,21.9,22.8,24.1,21.9,22.8,21.9,94.8,13,100,12.5,rain,0,0,47.5,20.9,254,1006.4,96.7,6.3,53.2,4.5,2,,2020-08-13T06:15:48,2020-08-13T19:02:48,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-14,26.3,21.6,22.7,26.3,21.6,22.7,21.6,93.8,17,100,20.83,rain,0,0,56.5,23.8,249.3,1004.3,99.1,5.5,58.9,5,3,,2020-08-14T06:16:04,2020-08-14T19:02:10,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-15,23.8,21.4,22.5,23.8,21.4,22.5,22,96.8,22,100,20.83,rain,0,0,47.9,22,243.6,1004.1,97.1,3.8,49.1,4.2,2,,2020-08-15T06:16:19,2020-08-15T19:01:31,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-16,25.6,21.9,23.1,25.6,21.9,23.1,22.3,95.3,6,100,12.5,rain,0,0,49.3,21.2,256.8,1004.9,98.7,4.8,56.4,4.8,3,,2020-08-16T06:16:34,2020-08-16T19:00:52,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote"
pune,2020-08-17,25.6,22,23.1,25.6,22,23.1,22.2,94.5,3.9,100,8.33,rain,0,0,52.6,18.7,254.2,1004.7,100,4.8,93.2,8.1,5,,2020-08-17T06:16:49,2020-08-17T19:00:11,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-18,25.8,22,23.5,25.8,22,23.5,22.1,92.2,1,100,4.17,rain,0,0,40.7,17.3,252.8,1006.2,96.8,7,69,5.8,3,,2020-08-18T06:17:03,2020-08-18T18:59:30,0.97,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-19,28.3,22.2,23.7,31.3,22.2,23.8,22.1,91.4,0.2,100,4.17,rain,0,0,45,20.2,257.5,1005.6,95.6,6.3,112.3,9.9,4,,2020-08-19T06:17:17,2020-08-19T18:58:48,0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-20,26.3,21.9,23.3,26.3,21.9,23.3,22.1,93.3,0.1,100,4.17,rain,0,0,43.9,19.1,256.4,1004.8,97.1,4.8,97.8,8.5,4,,2020-08-20T06:17:31,2020-08-20T18:58:06,0.04,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-21,25.8,22.1,23.3,25.8,22.1,23.3,22.1,93.3,15.3,100,12.5,rain,0,0,49.7,22.3,250.2,1005.7,97,4.8,92.3,8,4,,2020-08-21T06:17:44,2020-08-21T18:57:23,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-22,27.6,22.3,24,30.9,22.3,24.3,22.3,90.7,3.3,100,8.33,rain,0,0,49.7,20.9,249.5,1006.6,96.7,4.8,113.7,9.8,4,,2020-08-22T06:17:58,2020-08-22T18:56:39,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-23,26.6,22.3,23.8,26.6,22.3,23.8,22.1,90.5,0.1,100,4.17,rain,0,0,52.6,20.9,246.4,1007.4,94.6,6.3,151.8,13.1,7,,2020-08-23T06:18:11,2020-08-23T18:55:55,0.15,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-24,26,22.2,23.9,26,22.2,23.9,22.1,89.8,0.2,100,4.17,rain,0,0,53.3,20.2,244.3,1008,82.1,6.3,176.9,15.4,7,,2020-08-24T06:18:23,2020-08-24T18:55:10,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-25,29.1,21.9,24.5,31.6,21.9,24.9,21.8,85.8,2.8,100,4.17,rain,0,0,43.2,19.1,244.8,1010,72.5,7,198.6,17,7,,2020-08-25T06:18:36,2020-08-25T18:54:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-26,28.1,21.7,24.2,30.9,21.7,24.6,21.7,86.6,0.9,100,4.17,rain,0,0,38.5,16.9,250.2,1010.5,83.1,7,183.8,15.9,8,,2020-08-26T06:18:48,2020-08-26T18:53:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-27,28,21.8,24,30.5,21.8,24.2,21.7,87,1.2,100,29.17,rain,0,0,39.2,16.6,253.9,1009.3,87.7,7,159.1,13.9,7,,2020-08-27T06:19:00,2020-08-27T18:52:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-28,25.1,22.2,23.2,25.1,22.2,23.2,22,92.9,5.9,100,12.5,rain,0,0,37.1,42.4,257.7,1007.7,94.5,6.9,79.4,7,3,,2020-08-28T06:19:12,2020-08-28T18:52:04,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-29,25.4,21.9,23.2,25.4,21.9,23.2,22,93.5,6,100,12.5,rain,0,0,39.2,18,247.6,1007.1,96.7,4.8,86.7,7.5,5,,2020-08-29T06:19:24,2020-08-29T18:51:17,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-30,26.6,21.8,23.2,26.6,21.8,23.2,21.8,92.3,0.4,100,4.17,rain,0,0,48.6,21.2,242.2,1007.5,95.8,6.3,121.3,10.6,5,,2020-08-30T06:19:35,2020-08-30T18:50:28,0.4,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-08-31,28,21.5,24,30.6,21.5,24.2,21.7,87.8,2.9,100,8.33,rain,0,0,44.3,20.2,243.1,1009.2,74.3,7,189.2,16.4,7,,2020-08-31T06:19:46,2020-08-31T18:49:40,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-09-01,29.3,21.7,24.4,31.8,21.7,25.1,21.9,86.3,0.2,100,4.17,rain,0,0,36,15.8,266.2,1010.4,86.2,7,187.5,16.4,7,,2020-09-01T06:19:57,2020-09-01T18:48:51,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-09-02,31,20.9,25.3,34.2,20.9,26.3,21.7,81.7,0.2,100,8.33,rain,0,0,18.4,7.2,306.1,1009.8,93.7,7,218,18.8,7,,2020-09-02T06:20:08,2020-09-02T18:48:02,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-09-03,32.1,22.6,25.6,35.6,22.6,26.4,22.5,83.9,8.3,100,25,rain,0,0,22.7,7.2,352.9,1008.8,74.6,6.3,199.5,17.3,7,,2020-09-03T06:20:19,2020-09-03T18:47:12,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-09-04,32.6,21.9,26.5,36.9,21.9,28.1,22.6,80.7,1,100,33.33,rain,0,0,29.9,12.6,108.4,1008.3,48.8,7,216.7,18.8,7,,2020-09-04T06:20:29,2020-09-04T18:46:22,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-09-05,33.8,22.5,26.9,37.7,22.5,28.7,22.9,80.8,22,100,4.17,rain,0,0,23,7.9,67.1,1007.5,69.3,7,232.6,20.2,8,,2020-09-05T06:20:40,2020-09-05T18:45:31,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-09-06,33,22.4,26.2,38.7,22.4,28.1,23.3,85.4,18,100,12.5,rain,0,0,23.8,7.5,153.4,1006.9,84.7,6.3,200.4,17.3,7,,2020-09-06T06:20:50,2020-09-06T18:44:41,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-09-07,31.3,22.2,25.1,36.3,22.2,26.2,22.6,86.8,3.1,100,8.33,rain,0,0,24.1,9.7,301.3,1008,83.6,6.3,162.7,14,6,,2020-09-07T06:21:00,2020-09-07T18:43:50,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-09-08,30.8,22.8,25.4,35.8,22.8,26.4,22.9,86.6,0.9,100,4.17,rain,0,0,23,11.2,298.4,1008.4,87,6.3,170.8,14.8,7,,2020-09-08T06:21:10,2020-09-08T18:42:58,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2020-09-09,30.6,22.7,25.5,34.4,22.7,26.3,22.7,85.4,39,100,4.17,rain,0,0,22.3,8.6,209.2,1007.2,74.9,5.3,194.4,16.9,6,,2020-09-09T06:21:20,2020-09-09T18:42:07,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
