Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Day,Month,Year,Season_Autumn,Season_Monsoon,Season_Post-Monsoon,Season_Summer,Season_Winter,Period_Lockdown,Period_Post-lockdown,Period_Pre-lockdown
08-12-2019,21.3,72.9,Winter,15.1,0,3130000,2885,1909.663349,975.3366507,763.8653397,763.8653397,286.4495024,95.48316747,487.6683253,292.6009952,146.3004976,48.76683253,Pre-lockdown,8,12,2019,0,0,0,0,1,0,0,1
09-12-2019,22.6,75.8,Winter,13.4,0,3130000,2930,1883.051504,1046.948496,753.2206017,753.2206017,282.4577256,94.15257521,523.4742479,314.0845487,157.0422744,52.34742479,Pre-lockdown,9,12,2019,0,0,0,0,1,0,0,1
10-12-2019,22.4,77.3,Winter,13.4,0,3130000,2910,2036.275758,873.7242416,814.5103034,814.5103034,305.4413638,101.8137879,436.8621208,262.1172725,131.0586362,43.68621208,Pre-lockdown,10,12,2019,0,0,0,0,1,0,0,1
11-12-2019,22.6,75.3,Winter,15.4,0,3130000,3030,2092.659727,937.3402735,837.0638906,837.0638906,313.898959,104.6329863,468.6701367,281.202082,140.601041,46.86701367,Pre-lockdown,11,12,2019,0,0,0,0,1,0,0,1
12-12-2019,22.7,75.4,Winter,15.4,0,3130000,3040,1863.643346,1176.356654,745.4573385,745.4573385,279.5465019,93.18216731,588.1783269,352.9069961,176.4534981,58.81783269,Pre-lockdown,12,12,2019,0,0,0,0,1,0,0,1
13-12-2019,21.4,74,Winter,16.7,0,3130000,2975,1955.050174,1019.949826,782.0200697,782.0200697,293.2575261,97.75250871,509.9749129,305.9849477,152.9924739,50.99749129,Pre-lockdown,13,12,2019,0,0,0,0,1,0,0,1
14-12-2019,20.8,74.6,Winter,16.4,0,3130000,2900,1929.339334,970.660666,771.7357336,771.7357336,289.4009001,96.4669667,485.330333,291.1981998,145.5990999,48.5330333,Pre-lockdown,14,12,2019,0,0,0,0,1,0,0,1
15-12-2019,21.8,74.3,Winter,14.2,0,3130000,2890,1961.441902,928.5580976,784.576761,784.576761,294.2162854,98.07209512,464.2790488,278.5674293,139.2837146,46.42790488,Pre-lockdown,15,12,2019,0,0,0,0,1,0,0,1
16-12-2019,21.6,74.9,Winter,15.5,0,3130000,2935,1859.813975,1075.186025,743.9255899,743.9255899,278.9720962,92.99069874,537.5930126,322.5558075,161.2779038,53.75930126,Pre-lockdown,16,12,2019,0,0,0,0,1,0,0,1
17-12-2019,20.9,73.9,Winter,16.5,0,3130000,2915,1926.153936,988.8460639,770.4615744,770.4615744,288.9230904,96.3076968,494.423032,296.6538192,148.3269096,49.4423032,Pre-lockdown,17,12,2019,0,0,0,0,1,0,0,1
18-12-2019,20.7,73.9,Winter,17.6,0,3130000,2950,1835.126382,1114.873618,734.0505528,734.0505528,275.2689573,91.7563191,557.436809,334.4620854,167.2310427,55.7436809,Pre-lockdown,18,12,2019,0,0,0,0,1,0,0,1
19-12-2019,20.7,72.7,Winter,17.7,0,3130000,2955,1815.989894,1139.010106,726.3959575,726.3959575,272.3984841,90.79949469,569.5050531,341.7030318,170.8515159,56.95050531,Pre-lockdown,19,12,2019,0,0,0,0,1,0,0,1
20-12-2019,20.7,74.3,Winter,17,0,3130000,2920,1955.301152,964.6988479,782.1204608,782.1204608,293.2951728,97.76505761,482.3494239,289.4096544,144.7048272,48.23494239,Pre-lockdown,20,12,2019,0,0,0,0,1,0,0,1
21-12-2019,21.6,71.2,Winter,16.8,0,3130000,3104.384598,2134.60559,969.7790081,853.8422359,853.8422359,320.1908385,106.7302795,484.889504,290.9337024,145.4668512,48.4889504,Pre-lockdown,21,12,2019,0,0,0,0,1,0,0,1
22-12-2019,22.2,71.1,Winter,13.6,0,3130000,3105.0724,2090.84996,1014.22244,836.3399839,836.3399839,313.627494,104.542498,507.1112199,304.266732,152.133366,50.71112199,Pre-lockdown,22,12,2019,0,0,0,0,1,0,0,1
23-12-2019,22.9,70.8,Winter,15.3,0,3130000,3105.760201,2161.954113,943.8060882,864.7816453,864.7816453,324.293117,108.0977057,471.9030441,283.1418264,141.5709132,47.19030441,Pre-lockdown,23,12,2019,0,0,0,0,1,0,0,1
24-12-2019,22.8,75,Winter,13.4,0,3130000,3106.448003,1971.867295,1134.580708,788.746918,788.746918,295.7800942,98.59336475,567.290354,340.3742124,170.1871062,56.7290354,Pre-lockdown,24,12,2019,0,0,0,0,1,0,0,1
25-12-2019,23.6,78.7,Winter,8.8,0.1,3130000,3107.135805,1902.041025,1205.09478,760.8164098,760.8164098,285.3061537,95.10205123,602.5473901,361.528434,180.764217,60.25473901,Pre-lockdown,25,12,2019,0,0,0,0,1,0,0,1
26-12-2019,22.8,84.4,Winter,10.3,5.9,3130000,3107.823606,2115.527006,992.2966003,846.2108024,846.2108024,317.3290509,105.7763503,496.1483002,297.6889801,148.84449,49.61483002,Pre-lockdown,26,12,2019,0,0,0,0,1,0,0,1
27-12-2019,21.3,82.8,Winter,13.8,0,3130000,3108.511408,2095.87773,1012.633678,838.3510922,838.3510922,314.3816596,104.7938865,506.3168388,303.7901033,151.8950516,50.63168388,Pre-lockdown,27,12,2019,0,0,0,0,1,0,0,1
28-12-2019,20.4,79.8,Winter,12.6,0,3130000,3109.19921,2031.921952,1077.277258,812.7687807,812.7687807,304.7882928,101.5960976,538.638629,323.1831774,161.5915887,53.8638629,Pre-lockdown,28,12,2019,0,0,0,0,1,0,0,1
29-12-2019,21,74.7,Winter,12.9,0.4,3130000,3109.887011,1941.835289,1168.051723,776.7341155,776.7341155,291.2752933,97.09176444,584.0258613,350.4155168,175.2077584,58.40258613,Pre-lockdown,29,12,2019,0,0,0,0,1,0,0,1
30-12-2019,21.1,76.2,Winter,16.1,0.1,3130000,3110.574813,2063.406297,1047.168516,825.3625188,825.3625188,309.5109446,103.1703149,523.5842579,314.1505547,157.0752774,52.35842579,Pre-lockdown,30,12,2019,0,0,0,0,1,0,0,1
31-12-2019,20.3,69,Winter,18.2,0,3130000,3111.262615,1876.426322,1234.836292,750.5705289,750.5705289,281.4639483,93.82131611,617.4181462,370.4508877,185.2254439,61.74181462,Pre-lockdown,31,12,2019,0,0,0,0,1,0,0,1
01-01-2020,19.7,67.1,Winter,18.2,0,3130000,3337.162628,2069.89347,1267.269158,827.9573878,827.9573878,310.4840204,103.4946735,633.6345792,380.1807475,190.0903738,63.36345792,Pre-lockdown,1,1,2020,0,0,0,0,1,0,0,1
02-01-2020,20.3,69.9,Winter,18,0,3130000,3219.400077,2059.024813,1160.375264,823.6099251,823.6099251,308.8537219,102.9512406,580.1876321,348.1125793,174.0562896,58.01876321,Pre-lockdown,2,1,2020,0,0,0,0,1,0,0,1
03-01-2020,18.9,77.4,Winter,17.9,0,3130000,3237.75586,2258.103394,979.6524659,903.2413576,903.2413576,338.7155091,112.9051697,489.8262329,293.8957398,146.9478699,48.98262329,Pre-lockdown,3,1,2020,0,0,0,0,1,0,0,1
04-01-2020,17.8,80.6,Winter,15.4,0,3130000,3199.453679,1925.619897,1273.833782,770.247959,770.247959,288.8429846,96.28099487,636.9168908,382.1501345,191.0750672,63.69168908,Pre-lockdown,4,1,2020,0,0,0,0,1,0,0,1
05-01-2020,18.4,76.4,Winter,17,0,3130000,3271.153135,2242.878714,1028.274421,897.1514855,897.1514855,336.4318071,112.1439357,514.1372106,308.4823264,154.2411632,51.41372106,Pre-lockdown,5,1,2020,0,0,0,0,1,0,0,1
06-01-2020,20.3,73.8,Winter,17.3,0,3130000,3284.632778,2159.939386,1124.693392,863.9757542,863.9757542,323.9909078,107.9969693,562.3466962,337.4080177,168.7040089,56.23466962,Pre-lockdown,6,1,2020,0,0,0,0,1,0,0,1
07-01-2020,22.2,75.2,Winter,14.2,0,3130000,3201.546076,2023.291804,1178.254272,809.3167215,809.3167215,303.4937706,101.1645902,589.1271361,353.4762817,176.7381408,58.91271361,Pre-lockdown,7,1,2020,0,0,0,0,1,0,0,1
08-01-2020,21.8,79.3,Winter,15.4,0,3130000,3399.772077,2281.152494,1118.619583,912.4609976,912.4609976,342.1728741,114.0576247,559.3097914,335.5858749,167.7929374,55.93097914,Pre-lockdown,8,1,2020,0,0,0,0,1,0,0,1
09-01-2020,19.8,78.9,Winter,17.8,0,3130000,3353.461731,2242.699219,1110.762512,897.0796876,897.0796876,336.4048829,112.134961,555.3812559,333.2287536,166.6143768,55.53812559,Pre-lockdown,9,1,2020,0,0,0,0,1,0,0,1
10-01-2020,19.6,71.8,Winter,18,0,3130000,3266.976923,2263.788127,1003.188796,905.515251,905.515251,339.5682191,113.1894064,501.5943978,300.9566387,150.4783193,50.15943978,Pre-lockdown,10,1,2020,0,0,0,0,1,0,0,1
11-01-2020,20.5,75.2,Winter,16.5,0,3130000,3417.729709,2364.888954,1052.840755,945.9555818,945.9555818,354.7333432,118.2444477,526.4203773,315.8522264,157.9261132,52.64203773,Pre-lockdown,11,1,2020,0,0,0,0,1,0,0,1
12-01-2020,20.9,72,Winter,18.5,0,3130000,3218.550888,2037.342485,1181.208403,814.936994,814.936994,305.6013728,101.8671243,590.6042015,354.3625209,177.1812604,59.06042015,Pre-lockdown,12,1,2020,0,0,0,0,1,0,0,1
13-01-2020,21.3,76.9,Winter,16.9,0,3130000,3297.4647,2036.005796,1261.458904,814.4023182,814.4023182,305.4008693,101.8002898,630.7294522,378.4376713,189.2188357,63.07294522,Pre-lockdown,13,1,2020,0,0,0,0,1,0,0,1
14-01-2020,20.9,77.7,Winter,15.7,0,3130000,3167.717164,2121.725131,1045.992033,848.6900522,848.6900522,318.2587696,106.0862565,522.9960167,313.79761,156.898805,52.29960167,Pre-lockdown,14,1,2020,0,0,0,0,1,0,0,1
15-01-2020,19.9,74.5,Winter,17.9,0,3130000,3233.893447,2179.714355,1054.179092,871.885742,871.885742,326.9571533,108.9857178,527.089546,316.2537276,158.1268638,52.7089546,Pre-lockdown,15,1,2020,0,0,0,0,1,0,0,1
16-01-2020,18,67.7,Winter,19.4,0,3130000,3371.366871,2292.742774,1078.624097,917.0971095,917.0971095,343.9114161,114.6371387,539.3120486,323.5872292,161.7936146,53.93120486,Pre-lockdown,16,1,2020,0,0,0,0,1,0,0,1
17-01-2020,16.8,65.1,Winter,20.3,0,3130000,3147.859424,2139.869909,1007.989515,855.9479638,855.9479638,320.9804864,106.9934955,503.9947573,302.3968544,151.1984272,50.39947573,Pre-lockdown,17,1,2020,0,0,0,0,1,0,0,1
18-01-2020,18.5,66.2,Winter,19.2,0,3130000,3165.602318,1938.423583,1227.178735,775.3694331,775.3694331,290.7635374,96.92117914,613.5893676,368.1536206,184.0768103,61.35893676,Pre-lockdown,18,1,2020,0,0,0,0,1,0,0,1
19-01-2020,20.7,70.7,Winter,18.4,0,3130000,3146.08095,1964.856868,1181.224082,785.9427472,785.9427472,294.7285302,98.2428434,590.612041,354.3672246,177.1836123,59.0612041,Pre-lockdown,19,1,2020,0,0,0,0,1,0,0,1
20-01-2020,21.7,72,Winter,17.6,0,3130000,3243.657066,2075.117447,1168.539619,830.0469788,830.0469788,311.2676171,103.7558724,584.2698095,350.5618857,175.2809428,58.42698095,Pre-lockdown,20,1,2020,0,0,0,0,1,0,0,1
21-01-2020,23,69.3,Winter,17.3,0,3130000,3111.950416,1943.79163,1168.158787,777.5166518,777.5166518,291.5687444,97.18958148,584.0793934,350.447636,175.223818,58.40793934,Pre-lockdown,21,1,2020,0,0,0,0,1,0,0,1
22-01-2020,22.5,68,Winter,17,0,3130000,3112.638218,2133.21271,979.4255083,853.2850838,853.2850838,319.9819064,106.6606355,489.7127542,293.8276525,146.9138263,48.97127542,Pre-lockdown,22,1,2020,0,0,0,0,1,0,0,1
23-01-2020,21.9,65.6,Winter,20,0,3130000,3113.32602,1869.726448,1243.599572,747.8905792,747.8905792,280.4589672,93.4863224,621.7997858,373.0798715,186.5399357,62.17997858,Pre-lockdown,23,1,2020,0,0,0,0,1,0,0,1
24-01-2020,21.8,65.3,Winter,19.9,0,3130000,3114.013821,1890.587933,1223.425889,756.235173,756.235173,283.5881899,94.52939663,611.7129443,367.0277666,183.5138833,61.17129443,Pre-lockdown,24,1,2020,0,0,0,0,1,0,0,1
25-01-2020,22.7,64.8,Winter,19.4,0,3130000,3114.701623,2077.218966,1037.482657,830.8875863,830.8875863,311.5828449,103.8609483,518.7413285,311.2447971,155.6223986,51.87413285,Pre-lockdown,25,1,2020,0,0,0,0,1,0,0,1
26-01-2020,23,65.2,Winter,19.4,0,3130000,3115.389425,2108.961064,1006.42836,843.5844257,843.5844257,316.3441596,105.4480532,503.2141802,301.9285081,150.9642541,50.32141802,Pre-lockdown,26,1,2020,0,0,0,0,1,0,0,1
27-01-2020,22.5,65.1,Winter,19.5,0,3130000,3116.077226,2103.052408,1013.024818,841.2209632,841.2209632,315.4578612,105.1526204,506.5124091,303.9074455,151.9537227,50.65124091,Pre-lockdown,27,1,2020,0,0,0,0,1,0,0,1
28-01-2020,20.2,73.8,Winter,18.2,0,3130000,3116.765028,2164.786149,951.9788793,865.9144595,865.9144595,324.7179223,108.2393074,475.9894396,285.5936638,142.7968319,47.59894396,Pre-lockdown,28,1,2020,0,0,0,0,1,0,0,1
29-01-2020,19.1,73.3,Winter,19.1,0,3130000,3117.45283,1929.352883,1188.099947,771.7411531,771.7411531,289.4029324,96.46764413,594.0499735,356.4299841,178.214992,59.40499735,Pre-lockdown,29,1,2020,0,0,0,0,1,0,0,1
30-01-2020,18.9,67.2,Winter,20.8,0,3130000,3118.140631,1940.533622,1177.607009,776.2134488,776.2134488,291.0800433,97.0266811,588.8035047,353.2821028,176.6410514,58.88035047,Pre-lockdown,30,1,2020,0,0,0,0,1,0,0,1
31-01-2020,19.7,65.7,Winter,20.7,0,3130000,3118.828433,2050.476008,1068.352425,820.1904032,820.1904032,307.5714012,102.5238004,534.1762125,320.5057275,160.2528637,53.41762125,Pre-lockdown,31,1,2020,0,0,0,0,1,0,0,1
01-02-2020,20.3,67.1,Winter,20.8,0,3130000,3307.452006,2245.102657,1062.349349,898.0410627,898.0410627,336.7653985,112.2551328,531.1746746,318.7048048,159.3524024,53.11746746,Pre-lockdown,1,2,2020,0,0,0,0,1,0,0,1
02-02-2020,21.3,65.2,Winter,20.9,0,3130000,3397.566374,2248.384989,1149.181385,899.3539956,899.3539956,337.2577483,112.4192494,574.5906925,344.7544155,172.3772078,57.45906925,Pre-lockdown,2,2,2020,0,0,0,0,1,0,0,1
03-02-2020,21.7,71.3,Winter,18.8,0,3130000,5078.705951,3381.703247,1697.002704,1352.681299,1352.681299,507.2554871,169.0851624,848.501352,509.1008112,254.5504056,84.8501352,Pre-lockdown,3,2,2020,0,0,0,0,1,0,0,1
04-02-2020,21.6,70.7,Winter,18.4,0,3130000,3234.844356,2254.453806,980.3905504,901.7815222,901.7815222,338.1680708,112.7226903,490.1952752,294.1171651,147.0585826,49.01952752,Pre-lockdown,4,2,2020,0,0,0,0,1,0,0,1
05-02-2020,21.1,66.4,Winter,18.2,0,3130000,3233.307673,1985.514396,1247.793277,794.2057585,794.2057585,297.8271594,99.27571981,623.8966384,374.337983,187.1689915,62.38966384,Pre-lockdown,5,2,2020,0,0,0,0,1,0,0,1
06-02-2020,21.3,60.2,Winter,21.3,0,3130000,3374.213021,2122.874953,1251.338068,849.1499814,849.1499814,318.431243,106.1437477,625.6690338,375.4014203,187.7007101,62.56690338,Pre-lockdown,6,2,2020,0,0,0,0,1,0,0,1
07-02-2020,19.4,57.9,Winter,22,0,3130000,3288.065029,2044.212491,1243.852538,817.6849966,817.6849966,306.6318737,102.2106246,621.9262688,373.1557613,186.5778806,62.19262688,Pre-lockdown,7,2,2020,0,0,0,0,1,0,0,1
08-02-2020,19.9,64.9,Winter,16.5,0,3130000,3318.855549,2179.866157,1138.989392,871.9464628,871.9464628,326.9799236,108.9933079,569.494696,341.6968176,170.8484088,56.9494696,Pre-lockdown,8,2,2020,0,0,0,0,1,0,0,1
09-02-2020,21,64.5,Winter,18.7,0,3130000,3359.190527,2226.14382,1133.046707,890.4575281,890.4575281,333.921573,111.307191,566.5233534,339.914012,169.957006,56.65233534,Pre-lockdown,9,2,2020,0,0,0,0,1,0,0,1
10-02-2020,22.6,66.4,Winter,15.4,0.1,3130000,3284.641862,1996.305761,1288.336101,798.5223044,798.5223044,299.4458642,99.81528806,644.1680504,386.5008303,193.2504151,64.41680504,Pre-lockdown,10,2,2020,0,0,0,0,1,0,0,1
11-02-2020,22.7,68.8,Winter,15.4,0,3130000,3148.404675,2008.113395,1140.29128,803.2453579,803.2453579,301.2170092,100.4056697,570.1456401,342.087384,171.043692,57.01456401,Pre-lockdown,11,2,2020,0,0,0,0,1,0,0,1
12-02-2020,23.3,66,Winter,17.3,0,3130000,3326.823408,2054.929041,1271.894367,821.9716165,821.9716165,308.2393562,102.7464521,635.9471833,381.56831,190.784155,63.59471833,Pre-lockdown,12,2,2020,0,0,0,0,1,0,0,1
13-02-2020,22.9,66.9,Winter,15,0,3130000,3158.173902,1937.867842,1220.30606,775.1471367,775.1471367,290.6801763,96.89339209,610.1530301,366.0918181,183.045909,61.01530301,Pre-lockdown,13,2,2020,0,0,0,0,1,0,0,1
14-02-2020,23.3,62.2,Winter,20.9,0,3130000,3210.937086,2243.999356,966.93773,897.5997424,897.5997424,336.5999034,112.1999678,483.468865,290.081319,145.0406595,48.3468865,Pre-lockdown,14,2,2020,0,0,0,0,1,0,0,1
15-02-2020,23.6,59.2,Winter,21.8,0,3130000,3152.410631,2049.104484,1103.306147,819.6417934,819.6417934,307.3656725,102.4552242,551.6530737,330.9918442,165.4959221,55.16530737,Pre-lockdown,15,2,2020,0,0,0,0,1,0,0,1
16-02-2020,24.1,58.9,Winter,21.9,0,3130000,3401.358471,2366.325726,1035.032745,946.5302902,946.5302902,354.9488588,118.3162863,517.5163727,310.5098236,155.2549118,51.75163727,Pre-lockdown,16,2,2020,0,0,0,0,1,0,0,1
17-02-2020,24.3,60.5,Winter,22,0,3130000,3143.305533,2153.023696,990.2818368,861.2094785,861.2094785,322.9535544,107.6511848,495.1409184,297.084551,148.5422755,49.51409184,Pre-lockdown,17,2,2020,0,0,0,0,1,0,0,1
18-02-2020,24.8,56.1,Winter,21.9,0,3130000,3353.697195,2288.264395,1065.4328,915.3057579,915.3057579,343.2396592,114.4132197,532.7164001,319.6298401,159.81492,53.27164001,Pre-lockdown,18,2,2020,0,0,0,0,1,0,0,1
19-02-2020,25.1,54.8,Winter,22.2,0,3130000,3392.798081,2185.055794,1207.742287,874.0223175,874.0223175,327.7583691,109.2527897,603.8711436,362.3226861,181.1613431,60.38711436,Pre-lockdown,19,2,2020,0,0,0,0,1,0,0,1
20-02-2020,25,55.9,Winter,21.9,0,3130000,3252.378184,1980.920424,1271.45776,792.3681695,792.3681695,297.1380635,99.04602118,635.7288802,381.4373281,190.7186641,63.57288802,Pre-lockdown,20,2,2020,0,0,0,0,1,0,0,1
21-02-2020,24.8,56,Winter,20.9,0,3130000,3119.516235,2031.577859,1087.938375,812.6311438,812.6311438,304.7366789,101.578893,543.9691876,326.3815126,163.1907563,54.39691876,Pre-lockdown,21,2,2020,0,0,0,0,1,0,0,1
22-02-2020,25,57.4,Winter,22.1,0,3130000,3120.204036,1901.683313,1218.520723,760.6733251,760.6733251,285.2524969,95.08416564,609.2603617,365.556217,182.7781085,60.92603617,Pre-lockdown,22,2,2020,0,0,0,0,1,0,0,1
23-02-2020,25.2,55.8,Winter,22.4,0,3130000,3120.891838,1890.398476,1230.493362,756.1593905,756.1593905,283.5597714,94.51992381,615.2466808,369.1480085,184.5740042,61.52466808,Pre-lockdown,23,2,2020,0,0,0,0,1,0,0,1
24-02-2020,25.2,50,Winter,22.7,0,3130000,3121.57964,2140.753823,980.8258161,856.3015294,856.3015294,321.1130735,107.0376912,490.412908,294.2477448,147.1238724,49.0412908,Pre-lockdown,24,2,2020,0,0,0,0,1,0,0,1
25-02-2020,23.2,48.1,Winter,23.6,0,3130000,3122.267441,2105.304166,1016.963275,842.1216664,842.1216664,315.7956249,105.2652083,508.4816377,305.0889826,152.5444913,50.84816377,Pre-lockdown,25,2,2020,0,0,0,0,1,0,0,1
26-02-2020,22.1,43.5,Winter,23.7,0,3130000,3122.955243,1934.415383,1188.53986,773.7661533,773.7661533,290.1623075,96.72076917,594.2699298,356.5619579,178.2809789,59.42699298,Pre-lockdown,26,2,2020,0,0,0,0,1,0,0,1
27-02-2020,22.7,45.5,Winter,23.7,0,3130000,3123.643045,2135.80955,987.8334945,854.32382,854.32382,320.3714325,106.7904775,493.9167473,296.3500484,148.1750242,49.39167473,Pre-lockdown,27,2,2020,0,0,0,0,1,0,0,1
28-02-2020,23.9,47.3,Winter,20.6,0,3130000,3124.330846,2178.481956,945.8488905,871.3927823,871.3927823,326.7722934,108.9240978,472.9244452,283.7546671,141.8773336,47.29244452,Pre-lockdown,28,2,2020,0,0,0,0,1,0,0,1
29-02-2020,24.5,48.6,Winter,20,0,3130000,3125.018648,1954.880301,1170.138347,781.9521204,781.9521204,293.2320452,97.74401505,585.0691734,351.0415041,175.520752,58.50691734,Pre-lockdown,29,2,2020,0,0,0,0,1,0,0,1
01-03-2020,24.4,51.2,Summer,20.9,0,3130000,2714.641335,1671.303235,1043.3381,668.5212942,668.5212942,250.6954853,83.56516177,521.6690498,313.0014299,156.5007149,52.16690498,Lockdown,1,3,2020,0,0,0,1,0,1,0,0
02-03-2020,24.1,52.8,Summer,23.1,0,3130000,2601.60895,1574.497547,1027.111403,629.7990189,629.7990189,236.1746321,78.72487736,513.5557014,308.1334208,154.0667104,51.35557014,Lockdown,2,3,2020,0,0,0,1,0,1,0,0
03-03-2020,23,52.3,Summer,24.3,0,3130000,2697.722563,1810.365444,887.3571189,724.1461776,724.1461776,271.5548166,90.5182722,443.6785595,266.2071357,133.1035678,44.36785595,Lockdown,3,3,2020,0,0,0,1,0,1,0,0
04-03-2020,21.8,63.2,Summer,24.2,0,3130000,2693.242208,1871.899165,821.3430429,748.7596661,748.7596661,280.7848748,93.59495826,410.6715214,246.4029129,123.2014564,41.06715214,Lockdown,4,3,2020,0,0,0,1,0,1,0,0
05-03-2020,22.2,65.8,Summer,24.6,0,3130000,2731.918936,1819.597287,912.3216495,727.8389146,727.8389146,272.939593,90.97986433,456.1608247,273.6964948,136.8482474,45.61608247,Lockdown,5,3,2020,0,0,0,1,0,1,0,0
06-03-2020,22,68.9,Summer,20.3,0,3130000,2778.616102,1789.034184,989.5819175,715.6136738,715.6136738,268.3551277,89.45170922,494.7909588,296.8745753,148.4372876,49.47909588,Lockdown,6,3,2020,0,0,0,1,0,1,0,0
07-03-2020,22.1,65.3,Summer,24.2,0,3130000,2746.79043,1862.300988,884.4894415,744.9203954,744.9203954,279.3451483,93.11504942,442.2447208,265.3468325,132.6734162,44.22447208,Lockdown,7,3,2020,0,0,0,1,0,1,0,0
08-03-2020,23.2,60.6,Summer,20.4,0,3130000,2673.518244,1650.710854,1022.80739,660.2843417,660.2843417,247.6066281,82.53554272,511.4036948,306.8422169,153.4211085,51.14036948,Lockdown,8,3,2020,0,0,0,1,0,1,0,0
09-03-2020,24,56.5,Summer,23,0,3130000,2738.326046,1783.986711,954.3393348,713.5946845,713.5946845,267.5980067,89.19933556,477.1696674,286.3018004,143.1509002,47.71696674,Lockdown,9,3,2020,0,0,0,1,0,1,0,0
10-03-2020,22.8,61.6,Summer,22.1,0,3130000,2714.377518,1863.05494,851.3225782,745.2219759,745.2219759,279.458241,93.15274699,425.6612891,255.3967735,127.6983867,42.56612891,Lockdown,10,3,2020,0,0,0,1,0,1,0,0
11-03-2020,23.1,63.5,Summer,24.5,0,3130000,2717.910488,1834.20216,883.7083279,733.680864,733.680864,275.130324,91.710108,441.854164,265.1124984,132.5562492,44.1854164,Lockdown,11,3,2020,0,0,0,1,0,1,0,0
12-03-2020,22.4,64.5,Summer,21.7,0,3130000,2640.732722,1693.18885,947.5438717,677.2755401,677.2755401,253.9783275,84.65944251,473.7719359,284.2631615,142.1315808,47.37719359,Lockdown,12,3,2020,0,0,0,1,0,1,0,0
13-03-2020,22,60.8,Summer,25.4,0,3130000,2688.814171,1860.424976,828.3891951,744.1699903,744.1699903,279.0637464,93.02124879,414.1945976,248.5167585,124.2583793,41.41945976,Lockdown,13,3,2020,0,0,0,1,0,1,0,0
14-03-2020,23,48.4,Summer,25.8,0,3130000,2768.261891,1914.661712,853.6001788,765.8646849,765.8646849,287.1992568,95.73308561,426.8000894,256.0800536,128.0400268,42.68000894,Lockdown,14,3,2020,0,0,0,1,0,1,0,0
15-03-2020,24.6,43.2,Summer,24.9,0,3130000,2689.429692,1772.091289,917.3384027,708.8365157,708.8365157,265.8136934,88.60456447,458.6692013,275.2015208,137.6007604,45.86692013,Lockdown,15,3,2020,0,0,0,1,0,1,0,0
16-03-2020,25.9,46.1,Summer,21.2,0.1,3130000,2599.798141,1628.632366,971.1657749,651.4529464,651.4529464,244.2948549,81.43161831,485.5828874,291.3497325,145.6748662,48.55828874,Lockdown,16,3,2020,0,0,0,1,0,1,0,0
17-03-2020,27.2,47.5,Summer,22.2,0,3130000,2693.714727,1627.350438,1066.364289,650.9401751,650.9401751,244.1025657,81.36752189,533.1821446,319.9092867,159.9546434,53.31821446,Lockdown,17,3,2020,0,0,0,1,0,1,0,0
18-03-2020,27.3,44.9,Summer,22.3,0,3130000,2666.274955,1830.949424,835.3255313,732.3797695,732.3797695,274.6424136,91.54747119,417.6627656,250.5976594,125.2988297,41.76627656,Lockdown,18,3,2020,0,0,0,1,0,1,0,0
19-03-2020,26.5,36.6,Summer,25.9,0,3130000,2589.492802,1703.068645,886.4241566,681.2274582,681.2274582,255.4602968,85.15343227,443.2120783,265.927247,132.9636235,44.32120783,Lockdown,19,3,2020,0,0,0,1,0,1,0,0
20-03-2020,24.7,40.1,Summer,26.1,0,3130000,2801.507954,1730.664051,1070.843903,692.2656205,692.2656205,259.5996077,86.53320256,535.4219514,321.2531708,160.6265854,53.54219514,Lockdown,20,3,2020,0,0,0,1,0,1,0,0
21-03-2020,24.5,50.7,Summer,25.9,0,3130000,3125.70645,2150.975414,974.7310354,860.3901657,860.3901657,322.6463121,107.5487707,487.3655177,292.4193106,146.2096553,48.73655177,Lockdown,21,3,2020,0,0,0,1,0,1,0,0
22-03-2020,26.1,58,Summer,24.5,0,3130000,3126.394251,2085.787326,1040.606925,834.3149303,834.3149303,312.8680989,104.2893663,520.3034627,312.1820776,156.0910388,52.03034627,Lockdown,22,3,2020,0,0,0,1,0,1,0,0
23-03-2020,27.1,53.8,Summer,24.1,0,3130000,3127.082053,1977.833371,1149.248682,791.1333486,791.1333486,296.6750057,98.89166857,574.6243408,344.7746045,172.3873022,57.46243408,Lockdown,23,3,2020,0,0,0,1,0,1,0,0
24-03-2020,27.9,54,Summer,20.4,0,3130000,3127.769855,2071.417591,1056.352264,828.5670363,828.5670363,310.7126386,103.5708795,528.1761319,316.9056791,158.4528396,52.81761319,Lockdown,24,3,2020,0,0,0,1,0,1,0,0
25-03-2020,26.2,67.1,Summer,19.5,2.7,3130000,3128.457656,2119.435731,1009.021925,847.7742924,847.7742924,317.9153597,105.9717866,504.5109626,302.7065776,151.3532888,50.45109626,Lockdown,25,3,2020,0,0,0,1,0,1,0,0
26-03-2020,26.4,67,Summer,21.3,0.9,3130000,3129.145458,1953.213585,1175.931873,781.2854339,781.2854339,292.9820377,97.66067924,587.9659366,352.7795619,176.389781,58.79659366,Lockdown,26,3,2020,0,0,0,1,0,1,0,0
