Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Day,Month,Year,Season_Autumn,Season_Monsoon,Season_Post-Monsoon,Season_Summer,Season_Winter,Period_Lockdown,Period_Post-lockdown,Period_Pre-lockdown
15-10-2019,25.2,72.6,Post-Monsoon,21.3,0,3130000,4648.981948,3126.741559,1522.240389,1094.359546,1250.696624,469.0112339,312.6741559,761.1201946,456.6721168,228.3360584,76.11201946,Pre-lockdown,15,10,2019,0,0,1,0,0,0,0,1
16-10-2019,24.4,70,Post-Monsoon,21.4,0,3130000,4551.722912,3180.364893,1371.358019,1113.127712,1272.145957,477.0547339,318.0364893,685.6790096,411.4074058,205.7037029,68.56790096,Pre-lockdown,16,10,2019,0,0,1,0,0,0,0,1
17-10-2019,24.4,72.6,Post-Monsoon,18.5,0.4,3130000,4363.688774,3016.539095,1347.14968,1055.788683,1206.615638,452.4808642,301.6539095,673.5748399,404.1449039,202.072452,67.35748399,Pre-lockdown,17,10,2019,0,0,1,0,0,0,0,1
18-10-2019,23.8,85.6,Post-Monsoon,7.9,0.3,3130000,3598.584353,2396.146509,1202.437844,838.6512781,958.4586035,359.4219763,239.6146509,601.2189222,360.7313533,180.3656767,60.12189222,Pre-lockdown,18,10,2019,0,0,1,0,0,0,0,1
19-10-2019,22.3,94.3,Post-Monsoon,5,31,3130000,3216.032143,2157.170985,1058.861157,755.0098449,862.8683942,323.5756478,215.7170985,529.4305787,317.6583472,158.8291736,52.94305787,Pre-lockdown,19,10,2019,0,0,1,0,0,0,0,1
20-10-2019,21.6,96.9,Post-Monsoon,4.3,21,3130000,3079.869492,2043.09948,1036.770012,715.0848179,817.2397919,306.464922,204.309948,518.3850059,311.0310035,155.5155018,51.83850059,Pre-lockdown,20,10,2019,0,0,1,0,0,0,0,1
21-10-2019,23.2,88.8,Post-Monsoon,9.9,0.1,3130000,4006.995489,2637.493423,1369.502066,923.1226981,1054.997369,395.6240135,263.7493423,684.751033,410.8506198,205.4253099,68.4751033,Pre-lockdown,21,10,2019,0,0,1,0,0,0,0,1
22-10-2019,23.2,91.7,Post-Monsoon,6.4,54.9,3130000,4007.887422,2653.786606,1354.100816,928.8253119,1061.514642,398.0679908,265.3786606,677.0504082,406.2302449,203.1151225,67.70504082,Pre-lockdown,22,10,2019,0,0,1,0,0,0,0,1
23-10-2019,23.4,88.5,Post-Monsoon,6,4,3130000,4008.779353,2722.211364,1286.567989,952.7739775,1088.884546,408.3317046,272.2211364,643.2839946,385.9703968,192.9851984,64.32839946,Pre-lockdown,23,10,2019,0,0,1,0,0,0,0,1
24-10-2019,22.8,91.2,Post-Monsoon,4.9,2,3130000,4009.671286,2679.172349,1330.498937,937.7103221,1071.66894,401.8758523,267.9172349,665.2494687,399.1496812,199.5748406,66.52494687,Pre-lockdown,24,10,2019,0,0,1,0,0,0,0,1
25-10-2019,22.6,89.7,Post-Monsoon,8.5,0.4,3130000,4010.563219,2665.864779,1344.69844,933.0526727,1066.345912,399.8797169,266.5864779,672.3492199,403.409532,201.704766,67.23492199,Pre-lockdown,25,10,2019,0,0,1,0,0,0,0,1
26-10-2019,23,88.1,Post-Monsoon,5.3,0.5,3130000,4011.455151,2688.278187,1323.176964,940.8973654,1075.311275,403.241728,268.8278187,661.5884818,396.9530891,198.4765445,66.15884818,Pre-lockdown,26,10,2019,0,0,1,0,0,0,0,1
27-10-2019,23.9,81.2,Post-Monsoon,14.6,0.1,3130000,4012.347083,2750.216786,1262.130297,962.5758751,1100.086714,412.5325179,275.0216786,631.0651486,378.6390892,189.3195446,63.10651486,Pre-lockdown,27,10,2019,0,0,1,0,0,0,0,1
28-10-2019,24.6,77.6,Post-Monsoon,17.2,5,3130000,4013.239016,2675.742074,1337.496942,936.509726,1070.29683,401.3613112,267.5742074,668.7484709,401.2490825,200.6245413,66.87484709,Pre-lockdown,28,10,2019,0,0,1,0,0,0,0,1
29-10-2019,25,79.9,Post-Monsoon,15.8,0.4,3130000,4014.130948,2720.549675,1293.581272,952.1923864,1088.21987,408.0824513,272.0549675,646.7906361,388.0743817,194.0371908,64.67906361,Pre-lockdown,29,10,2019,0,0,1,0,0,0,0,1
30-10-2019,24.6,79.5,Post-Monsoon,17.3,0.2,3130000,4015.02288,2611.421916,1403.600965,913.9976705,1044.568766,391.7132874,261.1421916,701.8004823,421.0802894,210.5401447,70.18004823,Pre-lockdown,30,10,2019,0,0,1,0,0,0,0,1
31-10-2019,24,81.8,Post-Monsoon,13.7,6.8,3130000,4015.914813,2621.095546,1394.819268,917.383441,1048.438218,393.1643318,262.1095546,697.4096338,418.4457803,209.2228901,69.74096338,Pre-lockdown,31,10,2019,0,0,1,0,0,0,0,1
01-11-2019,24,84.5,Post-Monsoon,13,2,3130000,3955.200821,2702.185185,1253.015635,945.7648149,1080.874074,405.3277778,270.2185185,626.5078177,375.9046906,187.9523453,62.65078177,Pre-lockdown,1,11,2019,0,0,1,0,0,0,0,1
02-11-2019,23.7,81.2,Post-Monsoon,15.9,0.1,3130000,4104.331343,2667.887207,1436.444137,933.7605224,1067.154883,400.183081,266.7887207,718.2220683,430.933241,215.4666205,71.82220683,Pre-lockdown,2,11,2019,0,0,1,0,0,0,0,1
03-11-2019,23.6,83.9,Post-Monsoon,15.1,52,3130000,4039.491986,2769.251785,1270.2402,969.2381249,1107.700714,415.3877678,276.9251785,635.1201002,381.0720601,190.5360301,63.51201002,Pre-lockdown,3,11,2019,0,0,1,0,0,0,0,1
04-11-2019,24.3,86.3,Post-Monsoon,15.2,31,3130000,4136.751022,2837.223621,1299.527402,993.0282673,1134.889448,425.5835431,283.7223621,649.7637008,389.8582205,194.9291102,64.97637008,Pre-lockdown,4,11,2019,0,0,1,0,0,0,0,1
05-11-2019,24.9,83.2,Post-Monsoon,16.1,1.8,3130000,4272.913674,2878.505697,1394.407976,1007.476994,1151.402279,431.7758546,287.8505697,697.2039881,418.3223929,209.1611964,69.72039881,Pre-lockdown,5,11,2019,0,0,1,0,0,0,0,1
06-11-2019,24.3,84,Post-Monsoon,15.3,8,3130000,4143.234958,2845.928789,1297.306169,996.0750763,1138.371516,426.8893184,284.5928789,648.6530844,389.1918506,194.5959253,64.86530844,Pre-lockdown,6,11,2019,0,0,1,0,0,0,0,1
07-11-2019,23.7,82.8,Post-Monsoon,16.2,0.3,3130000,4123.783151,2812.482097,1311.301053,984.3687341,1124.992839,421.8723146,281.2482097,655.6505267,393.390316,196.695158,65.56505267,Pre-lockdown,7,11,2019,0,0,1,0,0,0,0,1
08-11-2019,23,78.7,Post-Monsoon,16.3,0,3130000,4039.491986,2751.531097,1287.960889,963.0358839,1100.612439,412.7296645,275.1531097,643.9804445,386.3882667,193.1941333,64.39804445,Pre-lockdown,8,11,2019,0,0,1,0,0,0,0,1
09-11-2019,22.4,75.6,Post-Monsoon,20.1,0,3130000,4208.074316,2910.202775,1297.871541,1018.570971,1164.08111,436.5304163,291.0202775,648.9357703,389.3614622,194.6807311,64.89357703,Pre-lockdown,9,11,2019,0,0,1,0,0,0,0,1
10-11-2019,23.3,74.1,Post-Monsoon,17.5,0,3130000,4156.20283,2791.414916,1364.787914,976.9952206,1116.565966,418.7122374,279.1414916,682.3939569,409.4363741,204.7181871,68.23939569,Pre-lockdown,10,11,2019,0,0,1,0,0,0,0,1
11-11-2019,23.3,74.3,Post-Monsoon,18.7,0,3130000,4234.010059,2932.045739,1301.96432,1026.216009,1172.818296,439.8068608,293.2045739,650.98216,390.589296,195.294648,65.098216,Pre-lockdown,11,11,2019,0,0,1,0,0,0,0,1
12-11-2019,23.1,77.1,Post-Monsoon,16.4,0,3130000,4058.943793,2785.523481,1273.420312,974.9332183,1114.209392,417.8285221,278.5523481,636.7101561,382.0260937,191.0130468,63.67101561,Pre-lockdown,12,11,2019,0,0,1,0,0,0,0,1
13-11-2019,23.1,76.3,Post-Monsoon,16,0,3130000,4033.00805,2801.375687,1231.632363,980.4814903,1120.550275,420.206353,280.1375687,615.8161817,369.489709,184.7448545,61.58161817,Pre-lockdown,13,11,2019,0,0,1,0,0,0,0,1
14-11-2019,21.8,76.7,Post-Monsoon,16.3,0,3130000,3883.877527,2645.671019,1238.206508,925.9848568,1058.268408,396.8506529,264.5671019,619.103254,371.4619524,185.7309762,61.9103254,Pre-lockdown,14,11,2019,0,0,1,0,0,0,0,1
15-11-2019,23.2,78.8,Post-Monsoon,14.2,0,3130000,3929.265078,2563.037536,1366.227542,897.0631374,1025.215014,384.4556303,256.3037536,683.1137711,409.8682626,204.9341313,68.31137711,Pre-lockdown,15,11,2019,0,0,1,0,0,0,0,1
16-11-2019,23.8,77.9,Post-Monsoon,15.4,0,3130000,4084.879536,2837.140272,1247.739264,992.9990954,1134.856109,425.5710409,283.7140272,623.8696319,374.3217791,187.1608896,62.38696319,Pre-lockdown,16,11,2019,0,0,1,0,0,0,0,1
17-11-2019,23.9,77,Post-Monsoon,15.9,0.1,3130000,4130.267087,2686.168122,1444.098964,940.1588429,1074.467249,402.9252184,268.6168122,722.0494821,433.2296892,216.6148446,72.20494821,Pre-lockdown,17,11,2019,0,0,1,0,0,0,0,1
18-11-2019,22.6,71.1,Post-Monsoon,18.8,0,3130000,4149.718894,2704.612122,1445.106772,946.6142426,1081.844849,405.6918183,270.4612122,722.5533861,433.5320317,216.7660158,72.25533861,Pre-lockdown,18,11,2019,0,0,1,0,0,0,0,1
19-11-2019,22.2,75.6,Post-Monsoon,18.7,0,3130000,4091.363472,2854.119392,1237.24408,998.9417871,1141.647757,428.1179088,285.4119392,618.62204,371.173224,185.586612,61.862204,Pre-lockdown,19,11,2019,0,0,1,0,0,0,0,1
20-11-2019,22.6,77.7,Post-Monsoon,17.6,0,3130000,4071.911665,2676.996449,1394.915216,936.9487572,1070.79858,401.5494674,267.6996449,697.4576078,418.4745647,209.2372823,69.74576078,Pre-lockdown,20,11,2019,0,0,1,0,0,0,0,1
21-11-2019,23.1,76.8,Post-Monsoon,16.2,0,3130000,4016.806745,2655.857967,1360.948778,929.5502885,1062.343187,398.3786951,265.5857967,680.4743888,408.2846333,204.1423166,68.04743888,Pre-lockdown,21,11,2019,0,0,1,0,0,0,0,1
22-11-2019,22.7,75.7,Post-Monsoon,16.3,0,3130000,4017.698678,2784.660971,1233.037707,974.6313398,1113.864388,417.6991456,278.4660971,616.5188533,369.911312,184.955656,61.65188533,Pre-lockdown,22,11,2019,0,0,1,0,0,0,0,1
23-11-2019,22.6,74.1,Post-Monsoon,18.6,0,3130000,4018.59061,2693.154377,1325.436233,942.604032,1077.261751,403.9731566,269.3154377,662.7181165,397.6308699,198.815435,66.27181165,Pre-lockdown,23,11,2019,0,0,1,0,0,0,0,1
24-11-2019,21.7,72.9,Post-Monsoon,18.5,0,3130000,4019.482542,2683.347891,1336.134651,939.1717618,1073.339156,402.5021836,268.3347891,668.0673255,400.8403953,200.4201977,66.80673255,Pre-lockdown,24,11,2019,0,0,1,0,0,0,0,1
25-11-2019,21.7,71.8,Post-Monsoon,18.9,0,3130000,4020.374475,2762.87916,1257.495315,967.007706,1105.151664,414.431874,276.287916,628.7476573,377.2485944,188.6242972,62.87476573,Pre-lockdown,25,11,2019,0,0,1,0,0,0,0,1
26-11-2019,21.8,73.6,Post-Monsoon,18.5,0,3130000,4021.266407,2671.533167,1349.73324,935.0366085,1068.613267,400.7299751,267.1533167,674.8666202,404.9199721,202.4599861,67.48666202,Pre-lockdown,26,11,2019,0,0,1,0,0,0,0,1
27-11-2019,21.9,73.3,Post-Monsoon,18.5,0,3130000,4022.158339,2627.437361,1394.720978,919.6030762,1050.974944,394.1156041,262.7437361,697.3604892,418.4162935,209.2081467,69.73604892,Pre-lockdown,27,11,2019,0,0,1,0,0,0,0,1
28-11-2019,22.6,71.4,Post-Monsoon,17.4,0,3130000,4023.050272,2807.921444,1215.128827,982.7725055,1123.168578,421.1882166,280.7921444,607.5644137,364.5386482,182.2693241,60.75644137,Pre-lockdown,28,11,2019,0,0,1,0,0,0,0,1
29-11-2019,23.3,76.2,Post-Monsoon,14.6,0.4,3130000,4023.942205,2658.165997,1365.776208,930.3580988,1063.266399,398.7248995,265.8165997,682.888104,409.7328624,204.8664312,68.2888104,Pre-lockdown,29,11,2019,0,0,1,0,0,0,0,1
30-11-2019,23.2,77.3,Post-Monsoon,16.2,0,3130000,4024.834136,2760.593986,1264.24015,966.207895,1104.237594,414.0890979,276.0593986,632.1200752,379.2720451,189.6360225,63.21200752,Pre-lockdown,30,11,2019,0,0,1,0,0,0,0,1
01-12-2019,23.2,73.4,Winter,16.2,0,3130000,4058.943793,2720.699995,1338.243798,952.2449982,1088.279998,408.1049992,272.0699995,669.1218992,401.4731395,200.7365697,66.91218992,Pre-lockdown,1,12,2019,0,0,0,0,1,0,0,1
02-12-2019,23,73.2,Winter,15.5,0.3,3130000,3987.6205,2771.254719,1216.365781,969.9391516,1108.501888,415.6882078,277.1254719,608.1828904,364.9097342,182.4548671,60.81828904,Pre-lockdown,2,12,2019,0,0,0,0,1,0,0,1
03-12-2019,22.9,74.4,Winter,14.5,0.1,3130000,3909.81327,2646.394802,1263.418468,926.2381808,1058.557921,396.9592204,264.6394802,631.709234,379.0255404,189.5127702,63.1709234,Pre-lockdown,3,12,2019,0,0,0,0,1,0,0,1
04-12-2019,23.2,73.4,Winter,11.4,0,3130000,3747.714876,2538.811074,1208.903802,888.5838759,1015.52443,380.8216611,253.8811074,604.451901,362.6711406,181.3355703,60.4451901,Pre-lockdown,4,12,2019,0,0,0,0,1,0,0,1
05-12-2019,23.1,76.1,Winter,7.5,2.8,3130000,3481.873509,2301.193229,1180.680281,805.41763,920.4772914,345.1789843,230.1193229,590.3401404,354.2040843,177.1020421,59.03401404,Pre-lockdown,5,12,2019,0,0,0,0,1,0,0,1
06-12-2019,22.7,68.5,Winter,16,0,3130000,3981.136564,2688.506373,1292.630191,940.9772305,1075.402549,403.2759559,268.8506373,646.3150955,387.7890573,193.8945286,64.63150955,Pre-lockdown,6,12,2019,0,0,0,0,1,0,0,1
07-12-2019,21.1,70.7,Winter,16.3,0,3130000,3793.102426,2623.074123,1170.028304,918.0759429,1049.229649,393.4611184,262.3074123,585.0141519,351.0084912,175.5042456,58.50141519,Pre-lockdown,7,12,2019,0,0,0,0,1,0,0,1
08-12-2019,21.3,72.9,Winter,15.1,0,3130000,3741.23094,2473.7452,1267.48574,865.81082,989.49808,371.06178,247.37452,633.7428701,380.2457221,190.122861,63.37428701,Pre-lockdown,8,12,2019,0,0,0,0,1,0,0,1
09-12-2019,22.6,75.8,Winter,13.4,0,3130000,3799.586362,2497.462014,1302.124348,874.1117049,998.9848056,374.6193021,249.7462014,651.0621741,390.6373045,195.3186522,65.10621741,Pre-lockdown,9,12,2019,0,0,0,0,1,0,0,1
10-12-2019,22.4,77.3,Winter,13.4,0,3130000,3773.650619,2471.275844,1302.374775,864.9465455,988.5103377,370.6913766,247.1275844,651.1873874,390.7124325,195.3562162,65.11873874,Pre-lockdown,10,12,2019,0,0,0,0,1,0,0,1
11-12-2019,22.6,75.3,Winter,15.4,0,3130000,3929.265078,2587.680787,1341.584291,905.6882753,1035.072315,388.152118,258.7680787,670.7921455,402.4752873,201.2376437,67.07921455,Pre-lockdown,11,12,2019,0,0,0,0,1,0,0,1
12-12-2019,22.7,75.4,Winter,15.4,0,3130000,3942.232949,2693.644681,1248.588268,942.7756383,1077.457872,404.0467021,269.3644681,624.2941341,374.5764805,187.2882402,62.42941341,Pre-lockdown,12,12,2019,0,0,0,0,1,0,0,1
13-12-2019,21.4,74,Winter,16.7,0,3130000,3857.941784,2556.552642,1301.389142,894.7934246,1022.621057,383.4828963,255.6552642,650.6945712,390.4167427,195.2083714,65.06945712,Pre-lockdown,13,12,2019,0,0,0,0,1,0,0,1
14-12-2019,20.8,74.6,Winter,16.4,0,3130000,3760.682748,2489.65227,1271.030477,871.3782946,995.8609082,373.4478406,248.965227,635.5152386,381.3091432,190.6545716,63.55152386,Pre-lockdown,14,12,2019,0,0,0,0,1,0,0,1
15-12-2019,21.8,74.3,Winter,14.2,0,3130000,3747.714876,2601.708929,1146.005947,910.598125,1040.683571,390.2563393,260.1708929,573.0029737,343.8017842,171.9008921,57.30029737,Pre-lockdown,15,12,2019,0,0,0,0,1,0,0,1
16-12-2019,21.6,74.9,Winter,15.5,0,3130000,3806.070298,2663.776968,1142.29333,932.3219388,1065.510787,399.5665452,266.3776968,571.1466649,342.687999,171.3439995,57.11466649,Pre-lockdown,16,12,2019,0,0,0,0,1,0,0,1
17-12-2019,20.9,73.9,Winter,16.5,0,3130000,3780.134555,2645.179086,1134.955469,925.8126801,1058.071634,396.7768629,264.5179086,567.4777345,340.4866407,170.2433203,56.74777345,Pre-lockdown,17,12,2019,0,0,0,0,1,0,0,1
18-12-2019,20.7,73.9,Winter,17.6,0,3130000,3825.522105,2604.893423,1220.628682,911.7126982,1041.957369,390.7340135,260.4893423,610.314341,366.1886046,183.0943023,61.0314341,Pre-lockdown,18,12,2019,0,0,0,0,1,0,0,1
19-12-2019,20.7,72.7,Winter,17.7,0,3130000,3832.006041,2520.565928,1311.440113,882.1980748,1008.226371,378.0848892,252.0565928,655.7200566,393.432034,196.716017,65.57200566,Pre-lockdown,19,12,2019,0,0,0,0,1,0,0,1
20-12-2019,20.7,74.3,Winter,17,0,3130000,3786.618491,2612.59763,1174.020861,914.4091705,1045.039052,391.8896445,261.259763,587.0104304,352.2062582,176.1031291,58.70104304,Pre-lockdown,20,12,2019,0,0,0,0,1,0,0,1
21-12-2019,21.6,71.2,Winter,16.8,0,3130000,4025.726069,2811.449226,1214.276843,984.007229,1124.57969,421.7173839,281.1449226,607.1384216,364.2830529,182.1415265,60.71384216,Pre-lockdown,21,12,2019,0,0,0,0,1,0,0,1
22-12-2019,22.2,71.1,Winter,13.6,0,3130000,4026.618002,2696.483918,1330.134084,943.7693712,1078.593567,404.4725876,269.6483918,665.067042,399.0402252,199.5201126,66.5067042,Pre-lockdown,22,12,2019,0,0,0,0,1,0,0,1
23-12-2019,22.9,70.8,Winter,15.3,0,3130000,4027.509933,2734.070496,1293.439437,956.9246736,1093.628198,410.1105744,273.4070496,646.7197185,388.0318311,194.0159156,64.67197185,Pre-lockdown,23,12,2019,0,0,0,0,1,0,0,1
24-12-2019,22.8,75,Winter,13.4,0,3130000,4028.401866,2794.255582,1234.146284,977.9894535,1117.702233,419.1383372,279.4255582,617.0731422,370.2438853,185.1219427,61.70731422,Pre-lockdown,24,12,2019,0,0,0,0,1,0,0,1
25-12-2019,23.6,78.7,Winter,8.8,0.1,3130000,4029.293799,2809.353657,1219.940142,983.2737799,1123.741463,421.4030485,280.9353657,609.9700709,365.9820426,182.9910213,60.99700709,Pre-lockdown,25,12,2019,0,0,0,0,1,0,0,1
26-12-2019,22.8,84.4,Winter,10.3,5.9,3130000,4030.18573,2626.68021,1403.50552,919.3380736,1050.672084,394.0020315,262.668021,701.75276,421.051656,210.525828,70.175276,Pre-lockdown,26,12,2019,0,0,0,0,1,0,0,1
27-12-2019,21.3,82.8,Winter,13.8,0,3130000,4031.077663,2745.348533,1285.72913,960.8719866,1098.139413,411.80228,274.5348533,642.864565,385.718739,192.8593695,64.2864565,Pre-lockdown,27,12,2019,0,0,0,0,1,0,0,1
28-12-2019,20.4,79.8,Winter,12.6,0,3130000,4031.969596,2743.951354,1288.018241,960.3829741,1097.580542,411.5927032,274.3951354,644.0091207,386.4054724,193.2027362,64.40091207,Pre-lockdown,28,12,2019,0,0,0,0,1,0,0,1
29-12-2019,21,74.7,Winter,12.9,0.4,3130000,4032.861527,2647.698753,1385.162774,926.6945635,1059.079501,397.1548129,264.7698753,692.5813872,415.5488323,207.7744162,69.25813872,Pre-lockdown,29,12,2019,0,0,0,0,1,0,0,1
30-12-2019,21.1,76.2,Winter,16.1,0.1,3130000,4033.75346,2656.880396,1376.873064,929.9081387,1062.752159,398.5320595,265.6880396,688.4365319,413.0619191,206.5309596,68.84365319,Pre-lockdown,30,12,2019,0,0,0,0,1,0,0,1
31-12-2019,20.3,69,Winter,18.2,0,3130000,4034.645393,2755.867906,1278.777487,964.5537672,1102.347162,413.3801859,275.5867906,639.3887434,383.633246,191.816623,63.93887434,Pre-lockdown,31,12,2019,0,0,0,0,1,0,0,1
01-01-2020,19.7,67.1,Winter,18.2,0,3130000,5024.702545,3385.44483,1639.257715,1184.90569,1354.177932,507.8167245,338.544483,819.6288576,491.7773145,245.8886573,81.96288576,Pre-lockdown,1,1,2020,0,0,0,0,1,0,0,1
02-01-2020,20.3,69.9,Winter,18,0,3130000,4847.389703,3355.029693,1492.36001,1174.260393,1342.011877,503.2544539,335.5029693,746.180005,447.708003,223.8540015,74.6180005,Pre-lockdown,2,1,2020,0,0,0,0,1,0,0,1
03-01-2020,18.9,77.4,Winter,17.9,0,3130000,4875.027658,3246.99531,1628.032347,1136.448359,1298.798124,487.0492965,324.699531,814.0161736,488.4097042,244.2048521,81.40161736,Pre-lockdown,3,1,2020,0,0,0,0,1,0,0,1
04-01-2020,17.8,80.6,Winter,15.4,0,3130000,4817.356789,3186.236619,1631.120171,1115.182816,1274.494647,477.9354928,318.6236619,815.5600854,489.3360512,244.6680256,81.55600854,Pre-lockdown,4,1,2020,0,0,0,0,1,0,0,1
05-01-2020,18.4,76.4,Winter,17,0,3130000,4925.313302,3430.756077,1494.557225,1200.764627,1372.302431,514.6134115,343.0756077,747.2786124,448.3671675,224.1835837,74.72786124,Pre-lockdown,5,1,2020,0,0,0,0,1,0,0,1
06-01-2020,20.3,73.8,Winter,17.3,0,3130000,4945.609345,3392.195914,1553.413431,1187.26857,1356.878366,508.8293872,339.2195914,776.7067153,466.0240292,233.0120146,77.67067153,Pre-lockdown,6,1,2020,0,0,0,0,1,0,0,1
07-01-2020,22.2,75.2,Winter,14.2,0,3130000,4820.507272,3211.916104,1608.591168,1124.170636,1284.766441,481.7874155,321.1916104,804.2955842,482.5773505,241.2886752,80.42955842,Pre-lockdown,7,1,2020,0,0,0,0,1,0,0,1
08-01-2020,21.8,79.3,Winter,15.4,0,3130000,5118.972406,3350.201162,1768.771244,1172.570407,1340.080465,502.5301743,335.0201162,884.3856219,530.6313731,265.3156866,88.43856219,Pre-lockdown,8,1,2020,0,0,0,0,1,0,0,1
09-01-2020,19.8,78.9,Winter,17.8,0,3130000,5049.243795,3447.168809,1602.074987,1206.509083,1378.867524,517.0753213,344.7168809,801.0374933,480.622496,240.311248,80.10374933,Pre-lockdown,9,1,2020,0,0,0,0,1,0,0,1
10-01-2020,19.6,71.8,Winter,18,0,3130000,4919.025259,3418.600451,1500.424808,1196.510158,1367.44018,512.7900676,341.8600451,750.2124038,450.1274423,225.0637212,75.02124038,Pre-lockdown,10,1,2020,0,0,0,0,1,0,0,1
11-01-2020,20.5,75.2,Winter,16.5,0,3130000,5146.010872,3356.88067,1789.130202,1174.908234,1342.752268,503.5321005,335.688067,894.5651012,536.7390607,268.3695303,89.45651012,Pre-lockdown,11,1,2020,0,0,0,0,1,0,0,1
12-01-2020,20.9,72,Winter,18.5,0,3130000,4846.111095,3206.873673,1639.237422,1122.405785,1282.749469,481.0310509,320.6873673,819.6187112,491.7712267,245.8856133,81.96187112,Pre-lockdown,12,1,2020,0,0,0,0,1,0,0,1
13-01-2020,21.3,76.9,Winter,16.9,0,3130000,4964.930127,3347.562076,1617.368051,1171.646726,1339.02483,502.1343113,334.7562076,808.6840256,485.2104153,242.6052077,80.86840256,Pre-lockdown,13,1,2020,0,0,0,0,1,0,0,1
14-01-2020,20.9,77.7,Winter,15.7,0,3130000,4769.57172,3229.239428,1540.332292,1130.2338,1291.695771,484.3859142,322.9239428,770.1661461,462.0996877,231.0498438,77.01661461,Pre-lockdown,14,1,2020,0,0,0,0,1,0,0,1
15-01-2020,19.9,74.5,Winter,17.9,0,3130000,4869.212095,3238.358235,1630.853861,1133.425382,1295.343294,485.7537352,323.8358235,815.4269303,489.2561582,244.6280791,81.54269303,Pre-lockdown,15,1,2020,0,0,0,0,1,0,0,1
16-01-2020,18,67.7,Winter,19.4,0,3130000,5076.203226,3453.802171,1622.401054,1208.83076,1381.520868,518.0703257,345.3802171,811.2005272,486.7203163,243.3601582,81.12005272,Pre-lockdown,16,1,2020,0,0,0,0,1,0,0,1
17-01-2020,16.8,65.1,Winter,20.3,0,3130000,4739.672297,3092.322836,1647.349461,1082.312993,1236.929134,463.8484254,309.2322836,823.6747305,494.2048383,247.1024191,82.36747305,Pre-lockdown,17,1,2020,0,0,0,0,1,0,0,1
18-01-2020,18.5,66.2,Winter,19.2,0,3130000,4766.387436,3190.38161,1576.005826,1116.633564,1276.152644,478.5572416,319.038161,788.0029129,472.8017478,236.4008739,78.80029129,Pre-lockdown,18,1,2020,0,0,0,0,1,0,0,1
19-01-2020,20.7,70.7,Winter,18.4,0,3130000,4736.994482,3280.191743,1456.802739,1148.06711,1312.076697,492.0287615,328.0191743,728.4013695,437.0408217,218.5204109,72.84013695,Pre-lockdown,19,1,2020,0,0,0,0,1,0,0,1
20-01-2020,21.7,72,Winter,17.6,0,3130000,4883.912992,3375.224396,1508.688595,1181.328539,1350.089758,506.2836594,337.5224396,754.3442977,452.6065786,226.3032893,75.43442977,Pre-lockdown,20,1,2020,0,0,0,0,1,0,0,1
21-01-2020,23,69.3,Winter,17.3,0,3130000,4685.604784,3252.1537,1433.451084,1138.253795,1300.86148,487.8230551,325.21537,716.7255418,430.0353251,215.0176625,71.67255418,Pre-lockdown,21,1,2020,0,0,0,0,1,0,0,1
22-01-2020,22.5,68,Winter,17,0,3130000,4686.640394,3200.644189,1485.996205,1120.225466,1280.257676,480.0966284,320.0644189,742.9981026,445.7988616,222.8994308,74.29981026,Pre-lockdown,22,1,2020,0,0,0,0,1,0,0,1
23-01-2020,21.9,65.6,Winter,20,0,3130000,4687.676005,3092.126759,1595.549246,1082.244365,1236.850703,463.8190138,309.2126759,797.7746231,478.6647739,239.3323869,79.77746231,Pre-lockdown,23,1,2020,0,0,0,0,1,0,0,1
24-01-2020,21.8,65.3,Winter,19.9,0,3130000,4688.711614,3253.742228,1434.969386,1138.80978,1301.496891,488.0613342,325.3742228,717.4846929,430.4908158,215.2454079,71.74846929,Pre-lockdown,24,1,2020,0,0,0,0,1,0,0,1
25-01-2020,22.7,64.8,Winter,19.4,0,3130000,4689.747224,3189.250006,1500.497218,1116.237502,1275.700002,478.3875009,318.9250006,750.2486092,450.1491655,225.0745828,75.02486092,Pre-lockdown,25,1,2020,0,0,0,0,1,0,0,1
26-01-2020,23,65.2,Winter,19.4,0,3130000,4690.782835,3235.092501,1455.690334,1132.282375,1294.037,485.2638751,323.5092501,727.845167,436.7071002,218.3535501,72.7845167,Pre-lockdown,26,1,2020,0,0,0,0,1,0,0,1
27-01-2020,22.5,65.1,Winter,19.5,0,3130000,4691.818444,3266.011309,1425.807135,1143.103958,1306.404524,489.9016963,326.6011309,712.9035674,427.7421404,213.8710702,71.29035674,Pre-lockdown,27,1,2020,0,0,0,0,1,0,0,1
28-01-2020,20.2,73.8,Winter,18.2,0,3130000,4692.854054,3225.495979,1467.358076,1128.923592,1290.198391,483.8243968,322.5495979,733.6790378,440.2074227,220.1037113,73.36790378,Pre-lockdown,28,1,2020,0,0,0,0,1,0,0,1
29-01-2020,19.1,73.3,Winter,19.1,0,3130000,4693.889664,3151.740836,1542.148828,1103.109293,1260.696334,472.7611254,315.1740836,771.0744141,462.6446485,231.3223242,77.10744141,Pre-lockdown,29,1,2020,0,0,0,0,1,0,0,1
