Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Day,Month,Year,Season_Autumn,Season_Monsoon,Season_Post-Monsoon,Season_Summer,Season_Winter,Period_Lockdown,Period_Post-lockdown,Period_Pre-lockdown
1065,23.6,75.1,4,15.2,0.0,3130000,5075.863811,3128.574823,1947.288988,959.7262337,1279.634978,639.8174891,319.9087446,995.5887436,398.2354975,398.2354975,199.1177487,1,1,12,2020,0,0,0,0,1,0,1,0
1066,22.6,72.1,4,18.1,0.0,3130000,4970.096695,3023.184388,1946.912307,927.3270977,1236.43613,618.2180651,309.1090326,995.3216582,398.1286633,398.1286633,199.0643316,1,2,12,2020,0,0,0,0,1,0,1,0
1067,21.1,65.9,4,18.7,0.0,3130000,4899.679043,3010.348674,1889.330369,923.3207841,1231.094379,615.5471894,307.7735947,965.8117084,386.3246834,386.3246834,193.1623417,1,3,12,2020,0,0,0,0,1,0,1,0
1068,20.2,64.0,4,18.6,0.0,3130000,4953.979181,3203.354526,1750.624655,982.4451569,1309.926876,654.9634379,327.481719,894.8394048,357.9357619,357.9357619,178.967881,1,4,12,2020,0,0,0,0,1,0,1,0
1069,20.2,60.8,4,18.7,0.0,3130000,4885.856743,3005.994252,1879.862491,921.8472346,1229.129646,614.5648231,307.2824115,960.8279842,384.3311937,384.3311937,192.1655968,1,5,12,2020,0,0,0,0,1,0,1,0
1070,19.6,58.3,4,19.0,0.0,3130000,4670.994169,2817.23219,1853.761979,863.8949939,1151.859992,575.9299959,287.964998,947.416699,378.9666796,378.9666796,189.4833398,1,6,12,2020,0,0,0,0,1,0,1,0
1071,20.1,61.6,4,18.7,0.0,3130000,4895.893754,3148.240282,1747.653471,965.3253098,1287.100413,643.5502065,321.7751033,893.1201651,357.248066,357.248066,178.624033,1,7,12,2020,0,0,0,0,1,0,1,0
1072,21.3,62.1,4,18.6,0.0,3130000,4978.959408,3196.0453,1782.914108,979.910151,1306.546868,653.273434,326.636717,911.071584,364.4286336,364.4286336,182.2143168,1,8,12,2020,0,0,0,0,1,0,1,0
1073,22.6,63.2,4,16.3,0.0,3130000,5151.497928,2972.108343,2179.389585,911.1827269,1214.910303,607.4551513,303.7275756,1113.587795,445.4351178,445.4351178,222.7175589,1,9,12,2020,0,0,0,0,1,0,1,0
1074,24.1,65.7,4,15.5,0.1,3130000,5001.855165,3075.438828,1926.416337,942.7910438,1257.054725,628.5273625,314.2636813,984.254156,393.7016624,393.7016624,196.8508312,1,10,12,2020,0,0,0,0,1,0,1,0
1075,22.7,81.0,4,9.8,0.9,3130000,4996.803109,3031.375185,1965.427924,929.21361,1238.95148,619.47574,309.73787,1004.111041,401.6444166,401.6444166,200.8222083,1,11,12,2020,0,0,0,0,1,0,1,0
1076,23.4,77.0,4,14.0,0.5,3130000,5111.184064,3075.712307,2035.471757,942.7338472,1256.978463,628.4892315,314.2446157,1039.817734,415.9270934,415.9270934,207.9635467,1,12,12,2020,0,0,0,0,1,0,1,0
1077,22.2,78.9,4,12.5,3.2,3130000,5023.348714,3165.468991,1857.879723,970.1725307,1293.563374,646.7816871,323.3908436,949.0241299,379.609652,379.609652,189.804826,1,13,12,2020,0,0,0,0,1,0,1,0
1078,21.3,90.8,4,7.8,5.0,3130000,4695.934882,3044.754905,1651.179977,933.1055498,1244.140733,622.0703665,311.0351833,843.3766969,337.3506787,337.3506787,168.6753394,1,14,12,2020,0,0,0,0,1,0,1,0
1079,22.1,82.4,4,16.4,0.0,3130000,5136.264923,2950.491898,2185.773025,904.1497903,1205.533054,602.7665269,301.3832634,1116.348443,446.5393772,446.5393772,223.2696886,1,15,12,2020,0,0,0,0,1,0,1,0
1080,22.0,75.8,4,17.6,0.0,3130000,4980.816525,2863.230724,2117.585801,877.3438444,1169.791793,584.8958963,292.4479481,1081.442053,432.5768211,432.5768211,216.2884106,1,16,12,2020,0,0,0,0,1,0,1,0
1081,21.2,75.3,4,17.0,0.0,3130000,4931.019089,3098.510645,1832.508444,949.366736,1265.822315,632.9111573,316.4555787,935.7842952,374.3137181,374.3137181,187.156859,1,17,12,2020,0,0,0,0,1,0,1,0
1082,20.7,74.0,4,17.9,0.0,3130000,4831.499287,2728.128208,2103.371079,835.8210938,1114.428125,557.2140625,278.6070313,1074.022053,429.6088214,429.6088214,214.8044107,1,18,12,2020,0,0,0,0,1,0,1,0
1083,20.4,70.2,4,18.3,0.0,3130000,4791.707081,2708.084513,2083.622568,829.618256,1106.157675,553.0788373,276.5394187,1063.858552,425.5434207,425.5434207,212.7717103,1,19,12,2020,0,0,0,0,1,0,1,0
1084,19.7,63.5,4,18.7,0.0,3130000,5035.954118,2867.36817,2168.585948,878.3489461,1171.131928,585.5659641,292.782982,1107.156499,442.8625994,442.8625994,221.4312997,1,20,12,2020,0,0,0,0,1,0,1,0
1085,18.4,60.3,4,18.8,0.0,3130000,4968.859819,2922.982529,2045.87729,895.3181414,1193.757522,596.8787609,298.4393805,1044.43038,417.7721521,417.7721521,208.886076,1,21,12,2020,0,0,0,0,1,0,1,0
1086,17.5,60.2,4,18.6,0.0,3130000,5132.268759,3209.199047,1923.069712,982.9136407,1310.551521,655.2757604,327.6378802,981.6631423,392.6652569,392.6652569,196.3326285,1,22,12,2020,0,0,0,0,1,0,1,0
1087,17.9,63.0,4,18.6,0.0,3130000,5001.970293,2950.921675,2051.048618,903.7408955,1204.987861,602.4939303,301.2469652,1046.913879,418.7655518,418.7655518,209.3827759,1,23,12,2020,0,0,0,0,1,0,1,0
1088,18.9,65.9,4,18.4,0.0,3130000,4947.771818,2798.190871,2149.580946,856.9019592,1142.535946,571.2679728,285.6339864,1097.125613,438.8502451,438.8502451,219.4251226,1,24,12,2020,0,0,0,0,1,0,1,0
1089,20.1,67.0,4,17.9,0.0,3130000,5164.291441,3241.187541,1923.1039,992.4885638,1323.318085,661.6590425,330.8295213,981.4605521,392.5842209,392.5842209,196.2921104,1,25,12,2020,0,0,0,0,1,0,1,0
1090,20.8,68.2,4,18.0,0.0,3130000,5488.020255,3097.465954,2390.554301,948.4085146,1264.544686,632.2723431,316.1361715,1219.933804,487.9735215,487.9735215,243.9867607,1,26,12,2020,0,0,0,0,1,0,1,0
1091,21.3,70.0,4,18.0,0.0,3130000,4886.707073,2798.998836,2087.708238,856.9572858,1142.609714,571.3048572,285.6524286,1065.307568,426.1230271,426.1230271,213.0615136,1,27,12,2020,0,0,0,0,1,0,1,0
1092,21.2,71.5,4,18.2,0.0,3130000,5247.375337,3167.444124,2079.931213,969.6901347,1292.92018,646.4600898,323.2300449,1061.259857,424.5039427,424.5039427,212.2519713,1,28,12,2020,0,0,0,0,1,0,1,0
1093,20.5,71.1,4,18.3,0.0,3130000,5074.824028,3090.194805,1984.629224,945.9701504,1261.293534,630.646767,315.3233835,1012.557527,405.0230107,405.0230107,202.5115054,1,29,12,2020,0,0,0,0,1,0,1,0
1094,20.5,70.6,4,18.5,0.0,3130000,4835.552088,3116.240369,1719.311719,953.8719679,1271.829291,635.9146453,317.9573226,877.1270604,350.8508242,350.8508242,175.4254121,1,30,12,2020,0,0,0,0,1,0,1,0
1095,20.6,70.2,4,17.5,0.0,3130000,4833.160446,2858.049177,1975.111268,874.7750719,1166.366762,583.1833812,291.5916906,1007.550952,403.0203808,403.0203808,201.5101904,1,31,12,2020,0,0,0,0,1,0,1,0
1096,22.3,74.8,4,15.0,0.0,3130000,4837.891986,3018.019392,1819.872594,923.6688428,1231.558457,615.7792285,307.8896143,928.290707,371.3162828,371.3162828,185.6581414,1,1,1,2021,0,0,0,0,1,0,1,0
1097,22.6,70.8,4,16.6,0.0,3130000,4945.589029,2860.212545,2085.376484,875.3064824,1167.07531,583.537655,291.7688275,1063.640974,425.4563898,425.4563898,212.7281949,1,2,1,2021,0,0,0,0,1,0,1,0
1098,21.8,66.2,4,17.1,0.0,3130000,4793.900191,3058.330559,1735.569632,935.8663536,1247.821805,623.9109024,311.9554512,885.156783,354.0627132,354.0627132,177.0313566,1,3,1,2021,0,0,0,0,1,0,1,0
1099,22.0,77.4,4,13.6,2.8,3130000,5124.826784,3127.13258,1997.694204,956.8487151,1275.798287,637.8991434,318.9495717,1018.766705,407.5066819,407.5066819,203.7533409,1,4,1,2021,0,0,0,0,1,0,1,0
1100,22.0,82.1,4,10.2,1.1,3130000,4882.736568,2744.32284,2138.413728,839.6528385,1119.537118,559.768559,279.8842795,1090.44821,436.179284,436.179284,218.089642,1,5,1,2021,0,0,0,0,1,0,1,0
1101,23.2,76.9,4,14.2,1.2,3130000,4845.030176,2942.900522,1902.129654,900.3424385,1200.456585,600.2282924,300.1141462,969.8867033,387.9546813,387.9546813,193.9773407,1,6,1,2021,0,0,0,0,1,0,1,0
1102,22.5,84.6,4,9.8,4.0,3130000,5012.23123,2855.223024,2157.008206,873.4534368,1164.604582,582.3022912,291.1511456,1099.765947,439.9063786,439.9063786,219.9531893,1,7,1,2021,0,0,0,0,1,0,1,0
1103,22.2,87.7,4,6.8,33.0,3130000,4890.672503,3081.322077,1809.350426,942.5500059,1256.733341,628.3666706,314.1833353,922.4413049,368.976522,368.976522,184.488261,1,8,1,2021,0,0,0,0,1,0,1,0
1104,23.4,84.3,4,13.3,0.9,3130000,4918.102589,2865.0362,2053.066389,876.3246033,1168.432804,584.2164022,292.1082011,1046.614227,418.6456908,418.6456908,209.3228454,1,9,1,2021,0,0,0,0,1,0,1,0
1105,23.7,82.4,4,15.5,0.4,3130000,4742.83606,3071.389792,1671.446268,939.3715794,1252.495439,626.2477196,313.1238598,852.0079545,340.8031818,340.8031818,170.4015909,1,10,1,2021,0,0,0,0,1,0,1,0
1106,23.5,73.9,4,18.4,0.0,3130000,4898.926334,3040.486437,1858.439897,929.8505272,1239.800703,619.9003515,309.9501757,947.2559483,378.9023793,378.9023793,189.4511897,1,11,1,2021,0,0,0,0,1,0,1,0
1107,22.8,65.8,4,17.7,0.0,3130000,5175.054938,3012.764407,2162.290531,921.3037453,1228.404994,614.2024969,307.1012484,1102.047873,440.8191493,440.8191493,220.4095747,1,12,1,2021,0,0,0,0,1,0,1,0
1108,22.9,68.5,4,16.6,0.0,3130000,4907.544966,3000.169463,1907.375503,917.3837586,1223.178345,611.5891724,305.7945862,972.0535955,388.8214382,388.8214382,194.4107191,1,13,1,2021,0,0,0,0,1,0,1,0
1109,22.7,68.3,4,16.5,0.0,3130000,5152.468625,3095.815429,2056.653196,946.559502,1262.079336,631.039668,315.519834,1048.05162,419.220648,419.220648,209.610324,1,14,1,2021,0,0,0,0,1,0,1,0
1110,22.5,68.7,4,19.0,0.0,3130000,4989.588732,3163.979481,1825.609251,967.3288007,1289.771734,644.8858672,322.4429336,930.2443426,372.0977371,372.0977371,186.0488685,1,15,1,2021,0,0,0,0,1,0,1,0
1111,22.8,67.5,4,18.7,0.0,3130000,4871.088066,3127.754714,1743.333353,956.182411,1274.909881,637.4549407,318.7274703,888.2541635,355.3016654,355.3016654,177.6508327,1,16,1,2021,0,0,0,0,1,0,1,0
1112,23.8,65.7,4,16.5,0.0,3130000,5062.034483,3283.987693,1778.04679,1003.869339,1338.492452,669.246226,334.623113,905.8736016,362.3494406,362.3494406,181.1747203,1,17,1,2021,0,0,0,0,1,0,1,0
1113,24.4,67.3,4,16.4,0.0,3130000,5029.266261,2989.99115,2039.275111,913.9305188,1218.574025,609.2870125,304.6435063,1038.885885,415.5543538,415.5543538,207.7771769,1,18,1,2021,0,0,0,0,1,0,1,0
1114,23.6,68.8,4,15.6,0.0,3130000,4927.458045,3055.141524,1872.316521,933.774953,1245.033271,622.5166353,311.2583177,953.7595657,381.5038263,381.5038263,190.7519131,1,19,1,2021,0,0,0,0,1,0,1,0
1115,23.5,66.8,4,19.3,0.0,3130000,4989.345246,3084.045052,1905.300194,942.5387502,1256.718334,628.3591668,314.1795834,970.4890995,388.1956398,388.1956398,194.0978199,1,20,1,2021,0,0,0,0,1,0,1,0
1116,22.2,63.4,4,19.9,0.0,3130000,5140.498259,3152.691406,1987.806853,963.4464455,1284.595261,642.2976303,321.1488152,1012.439426,404.9757703,404.9757703,202.4878852,1,21,1,2021,0,0,0,0,1,0,1,0
1117,22.0,65.6,4,20.1,0.0,3130000,4965.905732,2994.675375,1971.230357,915.0893164,1220.119089,610.0595443,305.0297721,1003.921747,401.5686986,401.5686986,200.7843493,1,22,1,2021,0,0,0,0,1,0,1,0
1118,22.7,67.2,4,20.0,0.0,3130000,4948.232326,3205.244905,1742.987421,979.3604739,1305.813965,652.9069826,326.4534913,887.6144344,355.0457738,355.0457738,177.5228869,1,23,1,2021,0,0,0,0,1,0,1,0
1119,22.8,64.6,4,20.2,0.0,3130000,4984.796358,2904.68591,2080.110448,887.4587065,1183.278275,591.6391377,295.8195688,1059.214998,423.685999,423.685999,211.8429995,1,24,1,2021,0,0,0,0,1,0,1,0
1120,21.6,65.1,4,20.3,0.0,3130000,5145.422325,3314.737315,1830.685009,1012.66481,1350.219747,675.1098736,337.5549368,932.1353457,372.8541383,372.8541383,186.4270691,1,25,1,2021,0,0,0,0,1,0,1,0
1121,21.7,59.3,4,20.2,0.0,3130000,5021.925396,3047.797977,1974.127419,931.0444276,1241.39257,620.6962851,310.3481425,1005.097422,402.0389687,402.0389687,201.0194844,1,26,1,2021,0,0,0,0,1,0,1,0
1122,21.2,62.5,4,20.2,0.0,3130000,4993.741259,2920.618463,2073.122795,892.1270032,1189.502671,594.7513355,297.3756677,1055.420767,422.1683067,422.1683067,211.0841534,1,27,1,2021,0,0,0,0,1,0,1,0
1123,21.5,61.5,4,20.6,0.0,3130000,4972.847426,2984.181271,1988.666155,911.4748529,1215.299804,607.6499019,303.824951,1012.348685,404.9394739,404.9394739,202.469737,1,28,1,2021,0,0,0,0,1,0,1,0
1124,20.5,64.1,4,18.7,0.0,3130000,4552.474204,2739.811639,1812.662565,836.7733338,1115.697778,557.8488892,278.9244446,922.6836838,369.0734735,369.0734735,184.5367368,1,29,1,2021,0,0,0,0,1,0,1,0
1125,20.9,62.7,4,19.9,0.0,3130000,5000.630847,3236.371805,1764.259042,988.3554731,1317.807297,658.9036487,329.4518244,897.9783456,359.1913382,359.1913382,179.5956691,1,30,1,2021,0,0,0,0,1,0,1,0
1126,21.5,64.0,4,18.7,0.0,3130000,5167.29774,3058.750542,2108.547198,934.0421209,1245.389495,622.6947473,311.3473736,1073.135294,429.2541175,429.2541175,214.6270587,1,31,1,2021,0,0,0,0,1,0,1,0
1127,21.5,64.6,4,18.7,0.0,3130000,5170.88183,3163.421734,2007.460095,965.9332992,1287.911066,643.9555328,321.9777664,1021.611363,408.644545,408.644545,204.3222725,1,1,2,2021,0,0,0,0,1,0,1,0
1128,22.0,53.8,4,20.9,0.0,3130000,4919.884837,2936.340711,1983.544126,896.5285713,1195.371428,597.6857142,298.8428571,1009.365145,403.7460582,403.7460582,201.8730291,1,2,2,2021,0,0,0,0,1,0,1,0
1129,20.5,52.5,4,21.1,0.0,3130000,4971.293383,3081.018205,1890.275178,940.6316753,1254.175567,627.0877835,313.5438918,961.8317654,384.7327062,384.7327062,192.3663531,1,3,2,2021,0,0,0,0,1,0,1,0
1130,20.7,55.2,4,21.1,0.0,3130000,5053.591015,2942.89204,2110.698975,898.3949753,1197.859967,598.9299835,299.4649918,1073.910362,429.5641449,429.5641449,214.7820724,1,4,2,2021,0,0,0,0,1,0,1,0
1131,21.5,58.5,4,21.1,0.0,3130000,5106.34741,3315.130807,1791.216602,1011.955243,1349.273657,674.6368286,337.3184143,911.2918601,364.5167441,364.5167441,182.258372,1,5,2,2021,0,0,0,0,1,0,1,0
1132,20.5,56.2,4,21.6,0.0,3130000,5113.778917,3115.785248,1997.993669,951.0334804,1268.044641,634.0223203,317.0111601,1016.41519,406.5660759,406.5660759,203.283038,1,6,2,2021,0,0,0,0,1,0,1,0
1133,20.1,52.5,4,21.8,0.0,3130000,5143.678009,3092.452495,2051.225514,943.8413124,1258.455083,629.2275416,314.6137708,1043.417473,417.3669893,417.3669893,208.6834947,1,7,2,2021,0,0,0,0,1,0,1,0
1134,20.1,51.3,4,22.4,0.0,3130000,4923.171663,2877.203702,2045.967961,878.0802621,1170.773683,585.3868414,292.6934207,1040.665561,416.2662245,416.2662245,208.1331123,1,8,2,2021,0,0,0,0,1,0,1,0
1135,20.2,47.6,4,22.4,0.0,3130000,5011.395377,3102.992663,1908.402714,946.91722,1262.556293,631.2781466,315.6390733,970.621799,388.2487196,388.2487196,194.1243598,1,9,2,2021,0,0,0,0,1,0,1,0
1136,21.0,48.8,4,22.5,0.0,3130000,5042.822883,3045.106257,1997.716626,929.1832684,1238.911025,619.4555123,309.7277561,1015.971588,406.3886351,406.3886351,203.1943175,1,10,2,2021,0,0,0,0,1,0,1,0
1137,22.2,47.1,4,22.4,0.0,3130000,5079.617676,3006.998286,2072.61939,917.4866967,1223.315596,611.6577978,305.8288989,1053.986144,421.5944577,421.5944577,210.7972288,1,11,2,2021,0,0,0,0,1,0,1,0
1138,22.9,49.1,4,22.0,0.0,3130000,4918.962386,3139.135085,1779.827301,957.7325956,1276.976794,638.488397,319.2441985,905.0256278,362.0102511,362.0102511,181.0051256,1,12,2,2021,0,0,0,0,1,0,1,0
1139,22.9,58.7,4,21.9,0.0,3130000,5254.825476,3149.784884,2105.040591,960.9102564,1281.213675,640.6068376,320.3034188,1070.313883,428.1255533,428.1255533,214.0627766,1,13,2,2021,0,0,0,0,1,0,1,0
1140,22.9,57.9,4,20.9,0.0,3130000,4929.991444,3047.66481,1882.326634,929.6871068,1239.582809,619.7914045,309.8957023,957.0031,382.80124,382.80124,191.40062,1,14,2,2021,0,0,0,0,1,0,1,0
1141,23.0,64.0,4,20.0,0.0,3130000,5022.488841,3214.951117,1807.537724,980.6446357,1307.526181,653.7630905,326.8815452,918.9108995,367.5643598,367.5643598,183.7821799,1,15,2,2021,0,0,0,0,1,0,1,0
1142,22.8,67.2,4,20.6,0.0,3130000,4941.78429,3162.65567,1779.12862,964.6213555,1286.161807,643.0809037,321.5404518,904.4010476,361.760419,361.760419,180.8802095,1,16,2,2021,0,0,0,0,1,0,1,0
1143,22.9,67.8,4,19.7,0.0,3130000,4967.463685,3184.68636,1782.777325,971.2685121,1295.024683,647.5123414,323.7561707,906.1883884,362.4753554,362.4753554,181.2376777,1,17,2,2021,0,0,0,0,1,0,1,0
1144,21.9,67.6,4,19.0,2.2,3130000,4874.013315,2845.095126,2028.918188,867.6351063,1156.846808,578.4234042,289.2117021,1031.225419,412.4901675,412.4901675,206.2450838,1,18,2,2021,0,0,0,0,1,0,1,0
1145,20.7,68.7,4,17.4,0.7,3130000,5008.211598,3132.595762,1875.615836,955.2397048,1273.65294,636.8264699,318.4132349,953.2364709,381.2945884,381.2945884,190.6472942,1,19,2,2021,0,0,0,0,1,0,1,0
1146,20.4,63.1,4,19.5,0.0,3130000,4753.080958,2851.738613,1901.342345,869.5316877,1159.375584,579.6877918,289.8438959,966.2394554,386.4957821,386.4957821,193.2478911,1,20,2,2021,0,0,0,0,1,0,1,0
1147,22.0,58.2,4,20.5,0.0,3130000,4985.967091,2813.38762,2172.579471,857.7741602,1143.69888,571.8494401,285.9247201,1103.996785,441.5987138,441.5987138,220.7993569,1,21,2,2021,0,0,0,0,1,0,1,0
1148,23.1,58.8,4,19.1,0.0,3130000,5001.567804,3166.32882,1835.238985,965.3106409,1287.080855,643.5404273,321.7702136,932.5077618,373.0031047,373.0031047,186.5015524,1,22,2,2021,0,0,0,0,1,0,1,0
1149,24.1,57.7,4,21.3,0.0,3130000,4948.78718,2983.301825,1965.485355,909.444013,1212.592017,606.2960087,303.1480043,998.6132781,399.4453112,399.4453112,199.7226556,1,23,2,2021,0,0,0,0,1,0,1,0
1150,24.3,57.5,4,22.2,0.1,3130000,4958.014641,3218.96299,1739.05165,981.2111062,1308.281475,654.1407374,327.0703687,883.5023364,353.4009345,353.4009345,176.7004673,1,24,2,2021,0,0,0,0,1,0,1,0
1151,25.2,54.2,4,20.7,0.0,3130000,5100.764538,3266.502359,1834.262179,995.6281052,1327.50414,663.7520701,331.8760351,931.8034892,372.7213957,372.7213957,186.3606978,1,25,2,2021,0,0,0,0,1,0,1,0
1152,25.3,51.1,4,21.7,0.0,3130000,4873.445291,2991.074539,1882.370752,911.6100608,1215.480081,607.7400405,303.8700203,956.1714877,382.4685951,382.4685951,191.2342975,1,26,2,2021,0,0,0,0,1,0,1,0
1153,24.8,50.7,4,23.6,0.0,3130000,5244.527048,3403.185258,1841.34179,1037.13471,1382.84628,691.4231401,345.7115701,935.2608115,374.1043246,374.1043246,187.0521623,1,27,2,2021,0,0,0,0,1,0,1,0
1154,25.7,46.6,4,23.1,0.0,3130000,5120.221444,3013.964604,2106.25684,918.4498181,1224.599757,612.2998787,306.1499394,1069.737851,427.8951404,427.8951404,213.9475702,1,28,2,2021,0,0,0,0,1,0,1,0
1155,26.4,45.2,3,17.8,0.0,3130000,6863.415862,3903.854711,2959.561151,892.1541575,1189.538877,594.7694383,297.3847192,1127.255401,450.9021605,450.9021605,225.4510803,1,1,3,2021,0,0,0,1,0,0,1,0
1156,26.3,43.3,3,22.7,0.0,3130000,6733.477822,4109.059694,2624.418128,938.9801676,1251.973557,625.9867784,312.9933892,999.5298021,399.8119208,399.8119208,199.9059604,1,2,3,2021,0,0,0,1,0,0,1,0
1157,25.4,38.4,3,24.5,0.0,3130000,6775.32719,4255.790593,2519.536597,972.4380266,1296.584035,648.2920177,324.1460089,959.5135316,383.8054127,383.8054127,191.9027063,1,3,3,2021,0,0,0,1,0,0,1,0
1158,25.3,37.6,3,24.0,0.0,3130000,6788.27671,3884.785341,2903.491369,887.5982266,1183.464302,591.732151,295.8660755,1105.652593,442.261037,442.261037,221.1305185,1,4,3,2021,0,0,0,1,0,0,1,0
1159,25.7,41.3,3,24.5,0.0,3130000,6906.810818,3894.282557,3012.528261,889.7020224,1186.269363,593.1346816,296.5673408,1147.08869,458.835476,458.835476,229.417738,1,5,3,2021,0,0,0,1,0,0,1,0
1160,26.1,46.2,3,24.5,0.0,3130000,6955.985827,3966.56422,2989.421607,906.1484038,1208.197872,604.0989358,302.0494679,1138.205706,455.2822824,455.2822824,227.6411412,1,6,3,2021,0,0,0,1,0,0,1,0
1161,26.1,45.3,3,24.7,0.0,3130000,6927.418523,4439.867613,2487.55091,1014.197613,1352.263483,676.1317417,338.0658709,947.0508337,378.8203335,378.8203335,189.4101667,1,7,3,2021,0,0,0,1,0,0,1,0
1162,25.9,36.2,3,24.9,0.0,3130000,6599.431564,3720.971561,2878.460002,849.9172428,1133.22299,566.6114952,283.3057476,1095.794807,438.3179229,438.3179229,219.1589614,1,8,3,2021,0,0,0,1,0,0,1,0
1163,26.2,43.8,3,19.8,0.0,3130000,6816.829132,4424.483681,2392.345451,1010.533268,1347.37769,673.688845,336.8444225,910.6692217,364.2676887,364.2676887,182.1338443,1,9,3,2021,0,0,0,1,0,0,1,0
1164,26.7,44.0,3,22.2,0.0,3130000,6619.553878,4185.867599,2433.686279,955.9633355,1274.617781,637.3088903,318.6544452,926.3371722,370.5348689,370.5348689,185.2674344,1,10,3,2021,0,0,0,1,0,0,1,0
1165,26.2,46.3,3,22.0,0.0,3130000,6376.7733,4117.229903,2259.543397,940.2180842,1253.624112,626.8120562,313.4060281,859.9890436,343.9956174,343.9956174,171.9978087,1,11,3,2021,0,0,0,1,0,0,1,0
1166,26.3,45.4,3,23.3,0.0,3130000,6810.207586,4122.072807,2688.13478,941.2540888,1255.005452,627.5027259,313.7513629,1023.036213,409.2144853,409.2144853,204.6072426,1,12,3,2021,0,0,0,1,0,0,1,0
1167,26.2,44.5,3,24.1,0.0,3130000,6787.250547,4368.561658,2418.688889,997.4644478,1329.952597,664.9762985,332.4881493,920.4235346,368.1694138,368.1694138,184.0847069,1,13,3,2021,0,0,0,1,0,0,1,0
1168,26.4,43.8,3,23.2,0.0,3130000,6324.254844,3821.086129,2503.168715,872.3957133,1163.194284,581.5971422,290.7985711,952.5012799,381.000512,381.000512,190.500256,1,14,3,2021,0,0,0,1,0,0,1,0
1169,26.7,48.0,3,21.9,0.0,3130000,6484.59009,3835.510984,2649.079106,875.6240261,1167.498701,583.7493507,291.8746754,1007.947973,403.179189,403.179189,201.5895945,1,15,3,2021,0,0,0,1,0,0,1,0
1170,26.7,41.6,3,24.3,0.0,3130000,6748.620071,3847.492024,2901.128047,878.2939925,1171.058657,585.5293284,292.7646642,1103.768082,441.5072327,441.5072327,220.7536164,1,16,3,2021,0,0,0,1,0,0,1,0
1171,26.9,43.5,3,21.5,0.0,3130000,6807.691235,4056.025087,2751.666148,925.8285393,1234.438052,617.2190262,308.6095131,1046.825811,418.7303244,418.7303244,209.3651622,1,17,3,2021,0,0,0,1,0,0,1,0
1172,27.0,46.3,3,20.9,0.0,3130000,7083.332858,4521.686043,2561.646815,1032.043698,1376.058263,688.0291317,344.0145658,974.4637381,389.7854952,389.7854952,194.8927476,1,18,3,2021,0,0,0,1,0,0,1,0
1173,26.7,46.4,3,23.5,0.0,3130000,6486.573546,3869.987283,2616.586263,883.232359,1177.643145,588.8215726,294.4107863,995.2890835,398.1156334,398.1156334,199.0578167,1,19,3,2021,0,0,0,1,0,0,1,0
1174,25.7,49.1,3,22.0,0.1,3130000,6805.221623,3858.45276,2946.768863,880.5344993,1174.045999,587.0229995,293.5114998,1120.799712,448.3198848,448.3198848,224.1599424,1,20,3,2021,0,0,0,1,0,0,1,0
1175,25.6,52.3,3,21.6,0.2,3130000,6615.330876,4219.714326,2395.61655,962.9062294,1283.874973,641.9374863,320.9687431,911.1020007,364.4408003,364.4408003,182.2204001,1,21,3,2021,0,0,0,1,0,0,1,0
1176,25.0,59.5,3,21.6,5.0,3130000,6633.32789,3857.171521,2776.156369,880.1114217,1173.481896,586.7409478,293.3704739,1055.750704,422.3002816,422.3002816,211.1501408,1,22,3,2021,0,0,0,1,0,0,1,0
1177,25.2,61.8,3,22.0,0.9,3130000,6662.705494,3794.319822,2868.385672,865.7059497,1154.2746,577.1372998,288.5686499,1090.743822,436.2975286,436.2975286,218.1487643,1,23,3,2021,0,0,0,1,0,0,1,0
1178,26.5,55.8,3,20.9,0.1,3130000,6890.757852,4453.683782,2437.07407,1016.069957,1354.759942,677.3799711,338.6899856,926.6627604,370.6651041,370.6651041,185.3325521,1,24,3,2021,0,0,0,1,0,0,1,0
1179,27.2,47.8,3,23.1,0.0,3130000,6658.987948,3822.831289,2836.156659,872.0816145,1162.775486,581.387743,290.6938715,1078.328204,431.3312815,431.3312815,215.6656407,1,25,3,2021,0,0,0,1,0,0,1,0
1180,26.9,40.2,3,26.1,0.0,3130000,6469.204282,4187.837515,2281.366768,955.2775926,1273.703457,636.8517284,318.4258642,867.3285222,346.9314089,346.9314089,173.4657044,1,26,3,2021,0,0,0,1,0,0,1,0
1181,27.8,39.9,3,25.3,0.0,3130000,6370.954519,3751.877007,2619.077512,855.7681768,1141.024236,570.5121179,285.2560589,995.6452832,398.2581133,398.2581133,199.1290566,1,27,3,2021,0,0,0,1,0,0,1,0
1182,28.3,40.1,3,26.1,0.0,3130000,6536.067008,3997.763354,2538.303654,911.7849008,1215.713201,607.8566005,303.9283003,964.8674108,385.9469643,385.9469643,192.9734822,1,28,3,2021,0,0,0,1,0,0,1,0
1183,28.9,49.0,3,26.6,0.0,3130000,6728.609993,4204.797689,2523.812304,958.9328458,1278.577128,639.2885639,319.6442819,959.2877369,383.7150947,383.7150947,191.8575474,1,29,3,2021,0,0,0,1,0,0,1,0
